id,title,year,original_language
851551,Honto ni Atta! Noroi no Video 40,2010,ja
851553,Honto Ni Atta! Noroi No Video 39,2010,ja
851555,Honto Ni Atta! Noroi No Video 38,2010,ja
851557,Honto Ni Atta! Noroi No Video 37,2010,ja
851558,Honto Ni Atta! Noroi No Video 36,2010,ja
852335,Unsolved Case Outflow Evidence Verification Record VOL.3 - Children Disappeared in Tunnel,2010,ja
855444,Cursed Violent People,2010,ja
967816,オピオイドリガンド,2010,ja
979279,Help of God,2010,ja
985731,Paranormal Psychic,2010,ja
1011984,Ero Kowai Kaidan Vol 4: Curse,2010,ja
74135,Gantz: Perfect Answer,2011,ja
80662,Guilty of Romance,2011,ja
81990,Cellular Girlfriends,2011,ja
83190,Deadball,2011,ja
84135,Chichibu Demon,2011,ja
85032,Kotoko,2011,ja
85349,Tomie: Unlimited,2011,ja
90942,Ring of Curse,2011,ja
96468,Tormented,2011,ja
101730,Henge,2011,ja
101733,Zombie Ass: Toilet of the Dead,2011,ja
123297,Schoolgirl Apocalypse,2011,ja
125162,Ousama Game,2011,ja
138860,Sword of Blood,2011,ja
166921,Fuuin Eizou 4 - Inugami no Juhou,2011,ja
166929,Fuuin Eizou 3 - Hai Tunnel no Noroi,2011,ja
166931,Fuuin Eizou 5 - Love Hotel no Onnen,2011,ja
166937,Fuuin Eizou 6 - Noroi no Power Spot,2011,ja
204391,Zomvideo,2011,ja
257567,Vanished: Age 7,2011,ja
259977,Vampire Girls,2011,ja
260014,Man Hunting: Redemption,2011,ja
282908,Avatar,2011,ja
347089,The Vampire Sex Diaries,2011,ja
353592,A Honeymoon in Hell: Mr. & Mrs. Oki's Fabulous Trip,2011,ja
355204,Missing 55 Final Break,2011,ja
416701,Bite Me If You Love Me,2011,ja
439591,"Girls, Gangsters & Zombies",2011,ja
449009,Horror Mansion: The Blinds,2011,ja
465840,Tomio,2011,ja
467775,Scary Newspaper,2011,ja
537712,Femmes Fatales,2011,ja
587303,Devote to Spring,2011,ja
687886,Nemosu Idol Sosenkyo Battle,2011,ja
699075,Spirit Hospital Ward,2011,ja
780611,Bandaged,2011,ja
829409,Curse of Kashima,2011,ja
840320,Not Found　－ネットから削除された禁断動画－,2011,ja
851562,Honto Ni Atta! Noroi No Video 45,2011,ja
851568,Honto Ni Atta! Noroi No Video 44,2011,ja
851569,Honto ni Atta! Noroi no Video 43,2011,ja
851570,Honto Ni Atta! Noroi No Video 42,2011,ja
851615,Honto Ni Atta! Noroi No Video 41,2011,ja
925119,こっくりさん　劇場版,2011,ja
927207,Shojyo Senso,2011,ja
985743,Paranormal Psychic Curse,2011,ja
989539,Not Found 3,2011,ja
1005616,Enkiri-Mura: Dead End Survival,2011,ja
1025796,Heroine Cruelty Story XV,2011,ja
97642,Tokyo Species,2012,ja
104524,Helter Skelter,2012,ja
110345,Dead Sushi,2012,ja
119885,P.O.V. A Cursed Film,2012,ja
120852,Lesson of the Evil,2012,ja
129743,Another,2012,ja
138577,Death Tube 2,2012,ja
139297,Killer Motel,2012,ja
140441,Sadako 3D,2012,ja
152640,Shady,2012,ja
166938,Fuuin Eizou 7 - Rentan Jisatsu no Onna,2012,ja
166941,Fuuin Eizou 8 - Jishou Joou,2012,ja
166942,Fuuin Eizou 9 - Seifuku no Onnen,2012,ja
166945,Fuuin Eizou 10 - Norowareta Dousoukai,2012,ja
166946,Tokyo Videos of Horror,2012,ja
166950,Tokyo Videos of Horror 2,2012,ja
166952,Tokyo Videos of Horror 3,2012,ja
175168,Rape Zombie: Lust of the Dead,2012,ja
233202,New Tales of Terror from Tokyo and All Over Japan: Ghost Story,2012,ja
238205,Red Sword,2012,ja
239458,Lesson of the Evil: Prologue,2012,ja
243770,Tokyo Videos of Horror 4,2012,ja
244206,It Really Reflected! Captive Camera,2012,ja
345183,Woman Hunting Massacre Woods,2012,ja
351079,Goosebumps: The Movie,2012,ja
355202,Missing 66,2012,ja
355963,Zettai ni Kowai Shashin,2012,ja
383024,Hontou no Shinrei Douga Kage 4,2012,ja
390728,Man Hunting: Resurrection,2012,ja
432989,The Slit-Mouthed Woman Returns,2012,ja
441408,Senritsu Kaiki File Kowasugi! File 01 - Operation Capture the Slit-Mouthed Woman,2012,ja
441915,Maneater Museum,2012,ja
451279,Undertaker,2012,ja
456322,Cellular Boyfriend +,2012,ja
469923,Hitozuma Mentalist: Junko Saotome,2012,ja
564876,Cellular Girlfriend +,2012,ja
592101,Hitokowa,2012,ja
602551,The Chasing World 3,2012,ja
602554,The Chasing World 4,2012,ja
602557,The Chasing World 5,2012,ja
603074,Sex & Onmyoji,2012,ja
659169,"The Death, Her and Me",2012,ja
731459,Hikiko-san vs. Kokkuri-san,2012,ja
736631,Magamagashi 1 - Cursed woman,2012,ja
839598,Absolutely Scary,2012,ja
840324,Not Found 4,2012,ja
840325,Not Found 5,2012,ja
840327,Not Found 6,2012,ja
851556,Honto Ni Atta! Noroi No Video 48,2012,ja
851563,It Really Was! Cursed Video 50,2012,ja
851564,Honto Ni Atta! Noroi No Video 49,2012,ja
851565,Honto Ni Atta! Noroi No Video 47,2012,ja
851567,Honto Ni Atta! Noroi No Video 46,2012,ja
854335,Senritsu Kaiki File Kowasugi! File 02: Shivering Ghost,2012,ja
985735,Paranormal Psychic Grudge,2012,ja
985739,Paranormal Psychic Madness,2012,ja
1019868,ブタカリ。呪いの使徒,2012,ja
153750,The Complex,2013,ja
221434,Greatful Dead,2013,ja
221437,Miss ZOMBIE,2013,ja
225666,Cult,2013,ja
232526,The Crone,2013,ja
243771,Tokyo Videos of Horror 5,2013,ja
243772,Tokyo Videos of Horror 6,2013,ja
243773,Tokyo Videos of Horror 7,2013,ja
246196,Rape Zombie: Lust of the Dead 3,2013,ja
256522,Rape Zombie: Lust of the Dead 2,2013,ja
257527,Sadako 3D 2,2013,ja
259390,GARO Side Story: The Tougen Flute,2013,ja
264216,Bilocation,2013,ja
266873,Pet Peeve,2013,ja
267293,Arcana,2013,ja
269136,RoomMate,2013,ja
328676,Screaming Class,2013,ja
333322,It's a Beautiful Day,2013,ja
348760,The Werewolf Game: The Villagers Side,2013,ja
355207,Missing 77,2013,ja
357151,トイレの花子さん 新劇場版,2013,ja
378725,Fuuin Eizou 11 - Tenjouura No Junen,2013,ja
391898,Fuuin Eizou 12,2013,ja
391900,Fuuin Eizou 13,2013,ja
441912,Honto ni Atta! Noroi no Video Vol. 53,2013,ja
441913,Honto ni Atta! Noroi no Video Vol. 54,2013,ja
441918,Not Found 9,2013,ja
451913,Tokyo Videos of Horror 8,2013,ja
488462,Dusk,2013,ja
522650,Tokyo Halloween Night,2013,ja
556463,Anemia,2013,ja
569533,Hikiko's Tragedy,2013,ja
592107,Hitokowa 3: The Killing Hour,2013,ja
659211,God Tongue: Kiss Pressure Game The Movie,2013,ja
660865,Zombie Bride,2013,ja
673475,怖譚-コワタン-,2013,ja
746128,Real Jinro Game,2013,ja
760536,Okinawan Horror Stories,2013,ja
840321,Not Found 10,2013,ja
840328,Not Found 8,2013,ja
851617,Honto Ni Atta! Noroi No Video 55,2013,ja
851618,Honto ni Atta! Noroi no Video 51,2013,ja
854341,Senritsu Kaiki File Kowasugi! File 03: Legend of a Human-Eating Kappa,2013,ja
854344,Senritsu Kaiki File Kowasugi! File 04: The Truth! Hanako-san in the toilet,2013,ja
950258,My Friend's Place,2013,ja
985736,Paranormal Psychic Possession,2013,ja
985763,Not Found 11,2013,ja
989548,Not Found 12,2013,ja
1027819,Zombie TV,2013,ja
1030339,Pachinko Horrifying Urban Legend,2013,ja
199925,Over Your Dead Body,2014,ja
220447,Black Butler,2014,ja
234088,Nuigulumar Z,2014,ja
241863,As the Gods Will,2014,ja
259233,Ju-on: The Beginning of the End,2014,ja
270149,Hana-Dama,2014,ja
274804,Monsterz,2014,ja
278545,Puzzle,2014,ja
282069,Parasyte: Part 1,2014,ja
291492,A Record of Sweet Murder,2014,ja
297186,Fatal Frame,2014,ja
297190,Blue Demon,2014,ja
308186,Samurai of the Dead,2014,ja
311049,Murder Workshop,2014,ja
313263,Tokyo Slaves,2014,ja
324375,Mother,2014,ja
356084,Rape Zombie: Lust of the Dead 4,2014,ja
356085,Rape Zombie: Lust of the Dead 5,2014,ja
358287,Goosebumps: The Movie 2,2014,ja
383031,Honto ni Atta! Noroi no Video Vol. 59,2014,ja
383033,Honto ni Atta! Noroi No Video Vol.57,2014,ja
383034,Honto ni Atta! Noroi no Video Vol.56,2014,ja
383309,Fuuin Eizou 16 - Yasaka Sama no Noroi,2014,ja
383311,Fuuin Eizou 15 - Haikyo no Shiryou,2014,ja
383547,Fuuin Eizou 18 - Ningyou no Jubaku,2014,ja
383550,Fuuin Eizou 17 - Kemono Rei,2014,ja
383554,Yami Douga 10,2014,ja
402257,Haunted School: The Curse of the Word Spirit,2014,ja
407175,Haunted Theater,2014,ja
428942,Hunger of the Dead,2014,ja
432786,Death Forest: Forbidden Forest,2014,ja
438011,Hontou Ni Atta Toukou Yami Eizou 7,2014,ja
441485,Honto Ni Atta! Noroi No Video 58,2014,ja
442012,The Little Match Murder Girl,2014,ja
452055,Tokyo Videos of Horror 11,2014,ja
471986,Strip Mahjong: Prison,2014,ja
471988,Strip Mahjong: Midnight Clinical Test,2014,ja
479948,Free Kitchen,2014,ja
480370,Tokyo Videos of Horror Panic Collection,2014,ja
519257,Hontô ni Atta Kowai Hanashi: 15th Anniversary Special,2014,ja
539005,Nemurihime: Dream On Dreamer,2014,ja
543163,Mount. NABI,2014,ja
563543,Saikin Chouchou wa...,2014,ja
567780,Ghosts of the Night,2014,ja
569724,Hikiko: The Descent,2014,ja
590513,Ghost Storyteller,2014,ja
602133,Chinsodan: Death Night,2014,ja
603485,Death Blog,2014,ja
603890,Day of the Kaiju,2014,ja
609674,Spirit Behind the Door,2014,ja
616185,The Urban Legend of Sugisawa Village,2014,ja
627931,Death Streamed Live,2014,ja
629009,Horror High School,2014,ja
629043,Dead Banging,2014,ja
660589,Hair Extension,2014,ja
662109,The Room,2014,ja
673456,Phantasm,2014,ja
732138,My First Exorcism,2014,ja
746115,Tales of the Bizarre: 2014 Spring Special,2014,ja
851552,Honto ni Atta! Noroi no Video Vol. 60,2014,ja
931896,Hoshi Shin'ichi Mystery Special,2014,ja
940128,Tales of the Bizarre: 2014 Fall Special,2014,ja
985741,Paranormal Psychic Strange,2014,ja
989535,Not Found 16,2014,ja
989554,Not Found 14,2014,ja
989558,Not Found 13,2014,ja
989562,Not Found 15,2014,ja
990420,Actual Record!! Posted video of the real horror 11,2014,ja
282070,Parasyte: Part 2,2015,ja
283127,Yakuza Apocalypse,2015,ja
295830,Attack on Titan,2015,ja
333072,Deadman Inferno,2015,ja
340176,Tag,2015,ja
340382,Attack on Titan II: End of the World,2015,ja
347946,Ju-on: The Final Curse,2015,ja
365068,GARO -Gold Storm- Sho,2015,ja
366914,Thorn,2015,ja
371238,Blue Demon ver.2.0,2015,ja
371241,Ghost Theater,2015,ja
375509,Corpse Party,2015,ja
376221,Eyes,2015,ja
391903,Fuuin Eizou 19,2015,ja
398445,"Girls, Dance with the Dead",2015,ja
430615,Biohazard: The Stage,2015,ja
432916,The Ghost Photo Club,2015,ja
439350,Bikuu: The Movie,2015,ja
442970,The Werewolf Game: Crazy Fox,2015,ja
448245,Tokyo Grand Guignol,2015,ja
452056,Tokyo Videos of Horror 12,2015,ja
458108,Honto Ni Atta Kowai Hanashi Natsu Hen 2015,2015,ja
460045,Ushikoku ni mairu,2015,ja
471974,Strip Mahjong Idol Sengoku Era,2015,ja
471978,Strip Mahjong Police 24:00 Naked Battle Royale,2015,ja
488834,Apartment Inferno,2015,ja
488933,Sweet Home Inferno,2015,ja
517846,Just Like a Mother,2015,ja
519757,Hikiko-san vs. Sadako,2015,ja
535119,Halloween Nightmare,2015,ja
662065,Mr. Yamauchi Ozawa,2015,ja
670091,Mukuro Trilogy,2015,ja
715613,Love Zombie: Romance of the Dead,2015,ja
802859,Tokyo Videos of Horror 13,2015,ja
852047,Absolutely Scary Video 2: Ghost Murder Scene,2015,ja
855409,Senritsu Kaiki File Super Kowa Too! Fear Adventure: Kokkuri-san,2015,ja
855412,Senritsu Kaiki File Super Kowa Too! Dark Mystery: Snake Woman,2015,ja
898425,Death Forest: Forbidden Forest 2,2015,ja
915297,Horror Sharehouse,2015,ja
940243,Toritsuki,2015,ja
947233,デスフォレスト　恐怖の森3,2015,ja
954551,Death Forest: Forbidden Forest 3,2015,ja
970573,チュンゲリア,2015,ja
982960,Scary! The Worst Video,2015,ja
986427,Not Found 18,2015,ja
988628,Not Found 19,2015,ja
988992,Not Found 20,2015,ja
989412,Not Found 21,2015,ja
989530,Not Found 17,2015,ja
989590,Not Found 22,2015,ja
1006839,Shikiyoku emaki: Sennen no kyôren,2015,ja
276624,I Am a Hero,2016,ja
315011,Shin Godzilla,2016,ja
330070,Terra Formars,2016,ja
359279,Bloody Chainsaw Girl,2016,ja
365283,The Inerasable,2016,ja
372962,Mai-chan's Daily Life: The Movie,2016,ja
377662,Litchi Hikari Club,2016,ja
380620,Creepy,2016,ja
382384,The Stare,2016,ja
382602,Sadako vs. Kayako,2016,ja
389368,Haunted Campus,2016,ja
394315,Midori: The Camellia Girl,2016,ja
420162,Dokumushi: Toxic Insects,2016,ja
426850,Kidan Piece of Darkness,2016,ja
433640,Corpse Party: Book Of Shadows,2016,ja
442972,The Werewolf Game: Prison Break,2016,ja
451901,Toire no Hanako-san Shinsho: Hanako vs Yosuke,2016,ja
458213,Honto Ni Atta Kowai Hanashi 2016,2016,ja
483417,Dark Side of the Light,2016,ja
524539,Dead Cook,2016,ja
561258,SUPER Horrifying Story,2016,ja
688051,GARO: Ashura,2016,ja
802860,Tokyo Videos of Horror 14,2016,ja
802862,Tokyo Videos of Horror 15,2016,ja
850938,Gem.,2016,ja
854318,Vauxhall Rideshow - Escape from Dead School,2016,ja
876120,Museum: Introduction,2016,ja
989526,Not Found 26,2016,ja
989527,Not Found 25,2016,ja
989567,Not Found 24,2016,ja
989573,Not Found 23,2016,ja
989632,Not Found 28,2016,ja
989658,Not Found 27,2016,ja
1030699,Behind,2016,ja
429829,Meatball Machine Kodoku,2017,ja
433128,Ajin: Demi-Human,2017,ja
442974,The Werewolf Game: Lovers,2017,ja
444228,Innocent Curse,2017,ja
451627,Slit-Mouthed Woman vs. Kashima-san,2017,ja
473353,Corpse Prison: Part 1,2017,ja
481899,Corpse Prison: Part 2,2017,ja
487998,St. Zombie Girls' High School,2017,ja
488829,Brutal,2017,ja
488931,Crazy Cult Turupeta's Ambition - Monster Momo Is Coming,2017,ja
510959,Difficulty Breathing,2017,ja
513434,One Cut of the Dead,2017,ja
526568,Hedoroba,2017,ja
547770,Vampire Night,2017,ja
561259,SUPER Horrifying Story 2,2017,ja
564092,Slit-Mouthed Woman vs. Mary-san,2017,ja
566804,The Dolls with Attitude,2017,ja
582394,Tokyo Vampire Hotel,2017,ja
619043,Kuruibana,2017,ja
666771,Him,2017,ja
684841,Jiyû o te ni suru sono hi made,2017,ja
691170,The Blooming,2017,ja
693675,Kamen Rider Ghost: Final Stage,2017,ja
715580,Rape Zombie Side-Story: Hardcore of the Dead,2017,ja
725140,Future Century Amazons,2017,ja
742987,Three Female Ghosts,2017,ja
805201,Industry to cash ghosts,2017,ja
854047,Shinrei Yami Douga 19,2017,ja
863543,Sealed Video 30: Shadow People Bandage Girl,2017,ja
928278,ほんとにあった怖い話 夏の特別編2017,2017,ja
941086,Concrete Encased Murder Film,2017,ja
947346,Tales of the Bizarre: 2017 Spring Special,2017,ja
988624,Not Found 30,2017,ja
989465,Not Found 34,2017,ja
989467,Not Found 33,2017,ja
989471,Not Found 31,2017,ja
989483,Not Found 32,2017,ja
989626,Not Found 29,2017,ja
1006679,The Lickerish Stranger,2017,ja
456011,Bamy,2018,ja
460082,Ghost Squad,2018,ja
470821,Vampire Clay,2018,ja
478149,GARO: Fang of God,2018,ja
490532,Rokuroku: The Promise of the Witch,2018,ja
498934,Liverleaf,2018,ja
505916,It Comes,2018,ja
508830,Kamen Rider Amazons The Movie: The Final Judgment,2018,ja
519339,Occult Bolshevism,2018,ja
519848,Bloodrunner Zero,2018,ja
524540,Crying Bitch,2018,ja
525047,Vegetarian of the Dad,2018,ja
525050,Chronicle of the After School Wars,2018,ja
526159,Tokyo Living Dead Idol,2018,ja
548228,Bloodrunner Zero 2,2018,ja
562494,Tales of the Bizarre: 2018 Fall Special,2018,ja
565227,Kuchisake-onna vs Kashima-san 2,2018,ja
573987,Kamen Rider Amazons Season 1 the Movie: Awakening,2018,ja
573989,Kamen Rider Amazons Season 2 the Movie: Reincarnation,2018,ja
584992,Honto Ni Atta Kowai Hanashi 2018 SP,2018,ja
597230,When we met,2018,ja
614919,The Werewolf Game: Inferno,2018,ja
623781,The Mysterious Red Curse,2018,ja
668660,Hangman's Knot,2018,ja
725050,Stalking Vampire,2018,ja
778360,Hidden Attack of the Dead,2018,ja
798894,Akuma ga Kitarite Fue wo Fuku,2018,ja
841935,The Exorcist Nurse,2018,ja
983706,Tokyo Videos of Horror 20,2018,ja
988769,Spirit Spiral 001,2018,ja
989432,Not Found 37,2018,ja
989438,Not Found 36,2018,ja
989456,Not Found 35,2018,ja
1018510,Border Camera,2018,ja
548784,Hell Girl,2019,ja
549787,Tokyo Ghoul 'S',2019,ja
572609,School-Live!,2019,ja
575598,Bloodrome,2019,ja
583132,Sadako,2019,ja
585747,The Woman Who Keeps a Murderer,2019,ja
585774,Toshimaen: Haunted Park,2019,ja
591903,Mimicry Freaks,2019,ja
592452,Bloody Chainsaw Girl Returns: Revenge of Nero,2019,ja
593580,One Cut of the Dead Spin-Off: In Hollywood,2019,ja
601419,Bloody Chainsaw Girl Returns: Giko Awakens,2019,ja
611186,Tales of the Bizarre: 2019 Rain Special,2019,ja
615562,GHOST MASTER,2019,ja
616106,Yagon the Water Monster,2019,ja
620251,Kamen Rider BiBiBi no Bibill Geiz,2019,ja
636862,Scissor Dick,2019,ja
637961,Videophobia,2019,ja
638210,My Girlfriend is a Serial Killer,2019,ja
638894,Manriki,2019,ja
640081,Beyond the Red,2019,ja
640090,Under Your Bed,2019,ja
640203,Dancing Mary,2019,ja
642154,Kakame - Vampire Clay Derivation,2019,ja
647537,Vamp,2019,ja
651879,Murders at the House of Death,2019,ja
662069,Transmission,2019,ja
665567,Black Maiden: Chapter A,2019,ja
665568,Black Maiden: Chapter Q,2019,ja
690746,Kamen Rider BiBiBi no BibillGeiz,2019,ja
695160,The Japanese Doll,2019,ja
718859,Juken Zombie,2019,ja
732136,Miporin,2019,ja
732978,Phone of the Dead,2019,ja
767238,Welcome to Japan: Hinomaru ranchi bokkusu,2019,ja
772295,Makhaliss,2019,ja
785012,Shiori's Naughty Dreams,2019,ja
849250,Blood Blade,2019,ja
849255,Bloody Guys,2019,ja
849265,Dark Red,2019,ja
849585,Anna's Love,2019,ja
930248,Find,2019,ja
967814,DAISUKE ICHIBA Anime 2,2019,ja
988785,Spirit Spiral 002,2019,ja
988803,Spirit Spiral 003,2019,ja
988807,Spirit Spiral 004,2019,ja
988995,Not Found 40,2019,ja
989417,Not Found 39,2019,ja
989420,Not Found 38,2019,ja
611652,Stare,2020,ja
635199,Howling Village,2020,ja
640196,Signal 100,2020,ja
718742,The Kindhearted Man,2020,ja
726343,The Day of Destruction,2020,ja
742043,Stigmatized Properties,2020,ja
742492,A Beast in Love,2020,ja
746685,Wonderful Paradise,2020,ja
756132,The Samejima Incident,2020,ja
756374,Extraneous Matter,2020,ja
769804,The Color From Beyond 【GEMSTONE Horror Entry】,2020,ja
782465,The Werewolf Game: Death Game's Operator,2020,ja
822327,[Out of Sync],2020,ja
845509,Yokai Girl Kirin,2020,ja
849268,Dreaming to Accept Reality,2020,ja
849670,Out-There,2020,ja
849685,Stool Doll,2020,ja
863546,Fuuin Eizou 50,2020,ja
884825,Beautiful Escape,2020,ja
890513,Hontoni atta kowai hanashi 2020 Special Edition,2020,ja
985502,Honto Ni Atta! Noroi No Video 87,2020,ja
985561,Honto Ni Atta! Noroi No Video 88,2020,ja
985565,Honto Ni Atta! Noroi No Video 89,2020,ja
989492,Not Found 41,2020,ja
989499,Not Found 42,2020,ja
989501,Not Found 43,2020,ja
1006760,Manjara NotEqual Urabon,2020,ja
791570,Suicide Forest Village,2021,ja
792678,Cube,2021,ja
803302,藝大の怪談,2021,ja
817580,Incarnation,2021,ja
820098,Homejack Lockdown,2021,ja
831741,Extraneous Matter,2021,ja
847329,Magabanashi,2021,ja
849269,Eri's Murder Diary,2021,ja
849736,Godzilla the Ride: Giant Monsters Ultimate Battle,2021,ja
858478,Smahorror,2021,ja
868723,未成仏百物語～AKB48 異界への灯火寺～,2021,ja
872848,劇場版 ほんとうにあった怖い話～事故物件芸人3～,2021,ja
875522,Journey Beyond the Night,2021,ja
876158,"Zogugu, Strange Tales of Curses",2021,ja
883685,Gekijouban Hontou ni atta kowai hanashi jiko bukken geinin,2021,ja
890505,Honto ni Atta Kowai Hanashi: 2021 Special,2021,ja
950282,The Cursed Sanctuary X,2021,ja
960522,Welcome to Toei Slaughterhouse,2021,ja
967823,心タンポナーデ,2021,ja
985799,Honto Ni Atta! Noroi No Video 92,2021,ja
986377,Honto Ni Atta! Noroi No Video 93,2021,ja
989002,Honto Ni Atta! Noroi No Video 94,2021,ja
989503,Not Found 44,2021,ja
989506,Not Found 45,2021,ja
989513,Not Found 46,2021,ja
854006,Ox-Head Village,2022,ja
882071,...LOVEHOTEL…~The Guide to Japanese Midnight Culture~,2022,ja
884751,Visitors,2022,ja
938133,Bldg. N,2022,ja
940417,Sadako DX,2022,ja
959439,Kisaragi Station,2022,ja
961295,It's in the Woods,2022,ja
965888,Holy Mother,2022,ja
974612,"SA,",2022,ja
975759,True Accident Property / Really Scary Residents,2022,ja
