n_faces,face_area,max_conf,id,year
0,0.0,0.0,947892,2021
0,0.0,0.0,1001828,2007
0,0.0,0.0,555433,2016
10,0.0728,0.91,58027,2010
2,0.0638,0.921,104915,1964
1,0.0249,0.914,916965,2020
0,0.0,0.0,117055,2012
0,0.0,0.0,384188,2016
0,0.0,0.0,819604,2021
4,0.0352,0.868,413465,1954
3,0.0126,0.861,88914,2012
2,0.024,0.916,163607,1984
1,0.7086,0.905,341619,2015
2,0.1463,0.715,298347,1992
4,0.3452,0.936,229847,1989
0,0.0,0.0,366083,2015
1,0.0357,0.701,366845,2015
1,0.2918,0.824,173116,1982
5,0.0325,0.906,299577,1959
0,0.0,0.0,427274,2016
0,0.0,0.0,443352,2016
0,0.0,0.0,532742,2016
0,0.0,0.0,540545,2015
0,0.0,0.0,459077,2016
0,0.0,0.0,505596,2002
3,0.1493,0.917,451050,1992
2,0.0065,0.7,451055,1971
1,0.0108,0.726,750923,2015
1,0.0408,0.912,701776,1987
5,0.0798,0.933,772297,2020
1,0.0568,0.876,367259,2015
4,0.1166,0.889,396520,1980
1,0.0439,0.857,773491,2020
0,0.0,0.0,882051,2021
3,0.7579,0.928,927854,2021
7,0.0741,0.924,829698,2021
0,0.0,0.0,949607,1976
1,0.0342,0.645,277686,2014
2,0.0161,0.9,996619,1991
1,0.0087,0.749,289034,2014
1,0.0036,0.886,357026,2014
0,0.0,0.0,519541,2014
0,0.0,0.0,470718,2013
1,0.0505,0.92,780736,2021
0,0.0,0.0,513182,2013
0,0.0,0.0,434217,2008
2,0.3566,0.859,569724,2014
2,0.0728,0.926,482783,2014
1,0.078,0.929,827566,2005
0,0.0,0.0,634281,2006
1,0.0414,0.936,398271,2015
0,0.0,0.0,139359,2011
0,0.0,0.0,736934,2020
3,0.1236,0.911,103708,2012
2,0.0098,0.811,240665,2013
0,0.0,0.0,108603,2012
0,0.0,0.0,706396,2014
0,0.0,0.0,729482,2020
2,0.0576,0.914,299448,1958
0,0.0,0.0,36902,1992
1,0.4711,0.637,91228,1999
1,0.116,0.884,250362,1985
0,0.0,0.0,719638,2020
4,0.0366,0.91,413607,2013
5,0.0071,0.858,699250,2020
0,0.0,0.0,752157,2020
1,0.0167,0.895,526677,2013
1,0.7031,0.871,561030,2013
1,0.317,0.826,785059,2020
0,0.0,0.0,796581,2021
2,0.01,0.639,524577,2012
2,0.0109,0.897,136018,1979
1,0.0408,0.911,384563,2010
0,0.0,0.0,288137,2011
1,0.0171,0.726,546342,2011
5,0.1406,0.88,323140,2014
1,0.0382,0.886,708390,2011
2,0.0081,0.754,106540,1987
0,0.0,0.0,390768,2010
0,0.0,0.0,634960,1974
0,0.0,0.0,341995,2012
0,0.0,0.0,156067,2008
9,0.168,0.916,364675,2007
0,0.0,0.0,899215,2021
4,0.0595,0.919,249281,2008
1,0.0088,0.813,709692,2011
1,0.0529,0.681,883217,2021
0,0.0,0.0,106271,2006
0,0.0,0.0,108002,2005
7,0.0595,0.903,278478,2007
1,0.066,0.91,303706,1998
9,0.0241,0.912,425624,2008
0,0.0,0.0,888532,2021
0,0.0,0.0,466939,2007
1,0.0974,0.685,309378,2008
0,0.0,0.0,428879,2008
0,0.0,0.0,1023947,2011
0,0.0,0.0,493094,2017
2,0.0096,0.825,519844,2009
0,0.0,0.0,497874,2005
1,0.0351,0.79,447095,2006
0,0.0,0.0,562485,2009
4,0.0082,0.879,446465,2003
2,0.9905,0.91,543266,2008
1,0.1318,0.868,966708,2022
0,0.0,0.0,522057,2007
1,0.1079,0.89,790020,2008
1,0.0035,0.864,142665,2001
1,0.3695,0.847,179143,1998
0,0.0,0.0,757405,2007
7,0.0627,0.887,177839,2004
5,0.1464,0.924,255328,2001
4,0.2225,0.929,262600,2004
1,0.1677,0.924,265285,1997
0,0.0,0.0,1017621,2022
1,0.1089,0.931,694725,2006
0,0.0,0.0,364791,2015
1,0.2975,0.707,277348,2001
0,0.0,0.0,402885,1951
2,0.3049,0.922,445899,2002
1,0.1635,0.862,1019331,2022
0,0.0,0.0,246206,2004
0,0.0,0.0,230688,2003
0,0.0,0.0,449213,2004
0,0.0,0.0,448648,2003
0,0.0,0.0,745002,1962
2,0.1144,0.895,353156,1992
0,0.0,0.0,549078,2018
1,0.0082,0.832,346477,2004
1,0.0375,0.904,304897,1994
3,0.0032,0.787,106718,1984
0,0.0,0.0,256239,1986
0,0.0,0.0,799144,2021
0,0.0,0.0,358608,1975
8,0.0694,0.918,890407,2004
1,0.0043,0.646,354481,1988
0,0.0,0.0,105232,1974
1,0.0023,0.684,216189,1975
2,0.0252,0.897,418849,1970
2,0.0597,0.927,423088,1986
0,0.0,0.0,322493,1985
7,0.0501,0.918,106564,1973
1,0.1832,0.926,425444,1988
0,0.0,0.0,416203,1988
1,0.0072,0.821,437132,1993
2,0.0365,0.897,382218,1988
0,0.0,0.0,571155,1988
1,0.6129,0.901,415609,1991
6,0.0585,0.922,572088,2019
3,0.0292,0.892,635524,2019
0,0.0,0.0,483940,1995
2,0.0017,0.647,483285,1988
1,0.0204,0.905,337100,2014
0,0.0,0.0,379314,2015
0,0.0,0.0,737595,2019
0,0.0,0.0,766029,2020
0,0.0,0.0,688639,2015
0,0.0,0.0,781345,2021
4,0.0062,0.879,725764,2020
0,0.0,0.0,742789,2020
0,0.0,0.0,801802,2021
1,0.3606,0.932,700591,2020
0,0.0,0.0,777828,2020
0,0.0,0.0,1003734,2019
0,0.0,0.0,707851,2020
4,0.0847,0.9,1006839,2015
4,0.1797,0.91,524742,2019
0,0.0,0.0,341785,1967
3,0.3335,0.916,411326,2020
2,0.0098,0.879,136695,1959
1,0.0013,0.767,360486,1994
0,0.0,0.0,417682,2016
0,0.0,0.0,516684,2009
0,0.0,0.0,747816,2020
0,0.0,0.0,670171,2020
0,0.0,0.0,765832,2020
8,0.0588,0.909,687886,2011
0,0.0,0.0,766032,2020
0,0.0,0.0,77696,2009
0,0.0,0.0,998440,2020
0,0.0,0.0,594545,2013
1,0.213,0.93,691008,2020
0,0.0,0.0,740318,2020
0,0.0,0.0,773724,2020
0,0.0,0.0,675006,2020
0,0.0,0.0,716700,2019
0,0.0,0.0,910791,2020
2,0.0375,0.813,831543,2021
1,0.0928,0.81,206153,2006
1,0.393,0.907,720667,2019
4,0.0991,0.928,105846,1985
0,0.0,0.0,759287,2020
1,0.0119,0.615,536548,2013
0,0.0,0.0,703351,2020
0,0.0,0.0,760864,2020
0,0.0,0.0,722301,2020
0,0.0,0.0,876349,2019
0,0.0,0.0,819259,2020
0,0.0,0.0,740813,2020
6,0.0102,0.849,400427,1970
0,0.0,0.0,872010,2020
2,0.1754,0.888,666593,2020
2,0.0849,0.762,734330,2019
4,0.1158,0.919,104311,2005
4,0.0551,0.906,1012953,1984
0,0.0,0.0,951714,2020
0,0.0,0.0,739381,2020
1,0.1175,0.911,738467,2020
0,0.0,0.0,215672,1972
3,0.0228,0.911,92716,1969
0,0.0,0.0,757100,2020
0,0.0,0.0,746379,2020
1,0.1059,0.878,353416,1998
0,0.0,0.0,285304,2007
3,0.1973,0.916,540020,2018
2,0.0542,0.929,737241,2020
1,0.527,0.835,398747,2006
1,0.642,0.88,737867,2020
6,0.0989,0.912,133667,2010
0,0.0,0.0,743267,2019
1,0.0156,0.893,1021989,2022
1,0.3701,0.68,1022022,2022
1,0.0117,0.752,186346,1987
0,0.0,0.0,645513,2019
1,0.105,0.837,147890,1975
0,0.0,0.0,1021975,2022
0,0.0,0.0,1022015,2022
0,0.0,0.0,723605,2020
0,0.0,0.0,1007492,2022
1,0.0126,0.899,730170,2020
1,0.0029,0.842,1022021,2022
0,0.0,0.0,92605,2002
1,0.2153,0.886,785141,2020
0,0.0,0.0,562566,2020
1,0.0271,0.871,823199,2020
0,0.0,0.0,600250,2016
0,0.0,0.0,838322,2020
1,0.008,0.895,422421,1986
4,0.3582,0.917,259586,2012
0,0.0,0.0,816515,2020
1,0.02,0.91,562786,2018
1,0.0152,0.832,638894,2019
1,0.8761,0.733,269185,1973
0,0.0,0.0,700091,2020
1,0.0877,0.845,92418,1978
1,0.2488,0.799,627518,2020
0,0.0,0.0,775481,2020
0,0.0,0.0,783839,2020
0,0.0,0.0,561423,2017
2,0.0698,0.916,6222,2006
1,0.0665,0.854,680033,2020
2,0.0091,0.813,190062,1974
2,0.3554,0.912,681185,2020
0,0.0,0.0,849670,2020
0,0.0,0.0,690348,2020
4,0.0357,0.907,699651,2020
0,0.0,0.0,704567,2020
0,0.0,0.0,1007049,2022
2,0.0214,0.858,173122,1991
1,0.1383,0.817,957593,2020
1,0.0492,0.886,766394,2020
1,0.0205,0.912,151022,1986
3,0.0555,0.904,117630,1988
0,0.0,0.0,1014436,2020
1,0.0208,0.698,105977,2009
1,0.0906,0.92,109238,1986
4,0.1002,0.908,880305,2021
0,0.0,0.0,51747,2008
1,0.1201,0.787,822687,2020
7,0.0788,0.873,652847,2019
0,0.0,0.0,676613,2020
0,0.0,0.0,771264,2020
5,0.0502,0.892,727161,2019
0,0.0,0.0,731810,2015
3,0.1374,0.91,692830,2018
0,0.0,0.0,694673,2019
0,0.0,0.0,251412,1989
1,0.0993,0.868,43686,1985
1,0.1066,0.902,998263,2019
0,0.0,0.0,10095,2005
4,0.0612,0.913,552102,2018
1,0.0514,0.749,1031478,2020
3,0.0204,0.941,101189,1988
0,0.0,0.0,1030655,2020
0,0.0,0.0,781346,2020
1,0.0209,0.737,738730,2020
1,0.0381,0.733,250185,2008
0,0.0,0.0,804122,2020
3,0.0473,0.914,290623,2004
1,0.0596,0.928,741451,2019
0,0.0,0.0,765905,2017
1,0.1325,0.72,532648,2021
0,0.0,0.0,659677,2019
1,0.3273,0.916,770456,2019
0,0.0,0.0,731391,2019
4,0.0179,0.917,719665,2019
1,0.0213,0.861,870182,2019
6,0.0139,0.878,393395,2015
2,0.0273,0.901,538350,2018
7,0.1875,0.937,541988,2018
2,0.0525,0.925,581650,2019
0,0.0,0.0,637246,2019
0,0.0,0.0,633285,2019
0,0.0,0.0,331647,2001
2,0.0189,0.919,632509,2019
2,0.0547,0.909,628187,2019
1,0.0672,0.92,624413,2019
0,0.0,0.0,708289,2019
0,0.0,0.0,653554,2019
0,0.0,0.0,598312,2010
0,0.0,0.0,691196,2019
1,0.1017,0.944,640291,2019
0,0.0,0.0,644748,2019
0,0.0,0.0,603561,2019
0,0.0,0.0,614429,2019
0,0.0,0.0,957284,2019
0,0.0,0.0,653559,2019
0,0.0,0.0,684201,2019
0,0.0,0.0,675777,2019
5,0.0418,0.9,881108,2021
0,0.0,0.0,529957,2019
0,0.0,0.0,459410,2019
0,0.0,0.0,173802,2002
5,0.0269,0.91,132240,2012
3,0.0453,0.913,229357,1971
0,0.0,0.0,706025,2019
0,0.0,0.0,648519,2014
0,0.0,0.0,602332,2019
0,0.0,0.0,616204,2019
10,0.0162,0.912,323851,2015
1,0.0588,0.905,580806,2019
1,0.0114,0.871,193461,1996
0,0.0,0.0,831877,2022
0,0.0,0.0,1026942,2013
0,0.0,0.0,912103,2019
6,0.101,0.93,226252,1987
1,0.0344,0.918,585065,2019
2,0.0227,0.89,579959,2019
1,0.0494,0.921,252880,1971
0,0.0,0.0,602985,2019
1,0.1312,0.617,54431,2011
0,0.0,0.0,165675,2001
5,0.0889,0.909,986541,2022
1,0.0748,0.903,428894,2015
1,0.052,0.784,556153,2018
3,0.1215,0.715,532650,2018
0,0.0,0.0,562220,2018
1,0.2304,0.931,557604,2018
3,0.0791,0.938,574192,2018
0,0.0,0.0,568339,2018
12,0.0197,0.909,610174,2013
2,0.0162,0.868,597185,2016
0,0.0,0.0,640116,2018
3,0.0359,0.891,371722,2017
1,0.0679,0.862,692510,2018
0,0.0,0.0,633232,2018
0,0.0,0.0,722344,2018
2,0.3613,0.871,568936,2018
0,0.0,0.0,654731,2018
2,0.0303,0.908,777537,2018
1,0.0262,0.693,582797,2018
1,0.258,0.76,129474,2015
0,0.0,0.0,959959,2022
1,0.1085,0.888,985922,2018
1,0.0107,0.822,528753,2015
1,0.6327,0.918,254427,2014
0,0.0,0.0,535145,2015
0,0.0,0.0,543733,2018
3,0.0769,0.904,2138,1995
5,0.0325,0.931,541188,2018
0,0.0,0.0,956469,2018
0,0.0,0.0,9412,1998
5,0.0857,0.857,769664,2018
0,0.0,0.0,549669,2018
0,0.0,0.0,552476,2018
0,0.0,0.0,560453,2018
0,0.0,0.0,600417,2018
0,0.0,0.0,325806,2013
0,0.0,0.0,11454,1986
1,0.1078,0.889,13309,2007
1,0.5303,0.906,18338,2004
0,0.0,0.0,7282,2005
0,0.0,0.0,3345,1970
1,0.3778,0.854,761337,2018
0,0.0,0.0,988769,2018
1,0.0517,0.668,541725,2018
0,0.0,0.0,19444,1991
0,0.0,0.0,27057,2009
0,0.0,0.0,24995,2008
0,0.0,0.0,28336,1993
0,0.0,0.0,27478,2003
0,0.0,0.0,27487,2004
5,0.3162,0.871,27537,1996
1,0.285,0.766,29296,1974
0,0.0,0.0,27558,2005
1,1.0299,0.661,27763,2001
3,0.0499,0.919,27416,1995
1,0.298,0.713,28183,1999
0,0.0,0.0,27810,2006
1,0.0768,0.919,28181,2003
2,0.0401,0.837,28397,2010
1,0.2075,0.726,28960,2002
1,0.0068,0.898,29505,2003
0,0.0,0.0,29521,1989
3,0.0926,0.943,29384,1964
2,0.0062,0.867,28853,2007
2,0.0567,0.923,27489,1973
1,0.0154,0.874,28081,1995
0,0.0,0.0,29599,1969
1,0.0254,0.659,29767,1998
2,0.029,0.838,29774,2008
2,0.0906,0.928,29779,1990
0,0.0,0.0,29769,1994
4,0.0807,0.928,29772,1993
2,0.044,0.912,30045,2001
0,0.0,0.0,30393,2008
0,0.0,0.0,30482,1991
0,0.0,0.0,30512,2012
2,0.0259,0.817,30460,1967
1,0.0195,0.713,30727,1994
2,0.3329,0.904,30751,1991
1,0.0419,0.74,29814,1986
1,0.0084,0.685,29796,1999
0,0.0,0.0,33784,2003
2,0.0761,0.925,35160,2009
1,0.0055,0.761,37687,2008
1,0.0242,0.801,30391,2009
1,0.0186,0.882,37930,2000
0,0.0,0.0,38863,1997
5,0.2077,0.882,38829,2005
0,0.0,0.0,39297,2007
0,0.0,0.0,41534,2009
6,0.106,0.907,43665,2010
2,0.568,0.847,44152,2009
0,0.0,0.0,32312,2006
8,0.0368,0.925,46405,2009
2,0.2486,0.915,48814,2005
0,0.0,0.0,48447,2006
0,0.0,0.0,37110,1998
2,0.1822,0.873,41870,2001
1,0.0324,0.719,49711,1971
6,0.0682,0.898,48950,1988
1,0.0269,0.93,45359,2009
0,0.0,0.0,52191,2010
0,0.0,0.0,52422,2005
0,0.0,0.0,55173,2007
1,0.0341,0.81,52373,2009
1,0.079,0.734,52379,2009
4,0.2155,0.904,52137,2006
0,0.0,0.0,53859,2007
0,0.0,0.0,52669,2009
1,0.1219,0.926,52135,2006
2,0.3177,0.859,55042,2003
0,0.0,0.0,54713,2007
1,0.0166,0.786,52142,2010
2,0.0466,0.843,58989,1996
0,0.0,0.0,55948,1982
1,0.0017,0.706,57293,2009
2,0.0053,0.852,58477,2011
0,0.0,0.0,54962,2005
4,0.1005,0.924,58670,2009
0,0.0,0.0,58970,1984
3,0.0807,0.919,58675,2009
0,0.0,0.0,58986,1996
0,0.0,0.0,58795,2006
1,0.0115,0.853,59274,2001
1,0.6497,0.876,59546,2004
1,0.022,0.914,58998,2001
4,0.115,0.9,58992,2008
3,0.0519,0.912,55081,2006
0,0.0,0.0,56721,2000
0,0.0,0.0,61232,2009
0,0.0,0.0,65598,2007
0,0.0,0.0,69368,2008
0,0.0,0.0,64623,1993
1,0.0016,0.814,65617,2010
0,0.0,0.0,70224,1956
0,0.0,0.0,65693,2011
1,0.0156,0.871,67329,2007
5,0.0085,0.824,63444,1983
2,0.1998,0.891,68915,1998
4,0.0107,0.816,67715,1964
1,0.149,0.793,60752,2008
0,0.0,0.0,67956,2005
0,0.0,0.0,73217,1991
1,0.0076,0.869,66670,2010
0,0.0,0.0,69025,1988
3,0.0789,0.846,69780,1965
4,0.2474,0.881,71064,2003
1,0.1235,0.696,70012,2007
6,0.1413,0.892,71305,2009
1,0.3811,0.838,74019,2002
4,0.2137,0.895,72385,2009
1,0.081,0.837,73250,2011
1,0.0789,0.928,74416,1991
0,0.0,0.0,74398,2008
1,0.0155,0.71,75220,2010
3,0.2739,0.923,72014,2011
1,0.0201,0.92,78203,2009
2,0.0057,0.88,75318,2005
2,0.0556,0.923,76001,2010
0,0.0,0.0,76322,1981
3,0.0466,0.905,72558,2006
0,0.0,0.0,73143,2006
1,0.0223,0.863,74386,1991
0,0.0,0.0,76461,1998
3,0.0061,0.79,77155,1996
0,0.0,0.0,79277,2006
1,0.1685,0.705,79282,2004
0,0.0,0.0,77046,2009
3,0.0157,0.916,76310,2006
0,0.0,0.0,77626,2010
1,0.0035,0.716,80394,2002
0,0.0,0.0,79394,2011
1,0.2196,0.802,81431,2005
2,0.3017,0.935,80962,1999
0,0.0,0.0,82452,1979
2,0.0195,0.907,78227,1970
1,0.0017,0.796,83035,2008
2,0.0051,0.806,85135,1987
0,0.0,0.0,83955,1980
0,0.0,0.0,83310,1971
0,0.0,0.0,82653,2009
6,0.3378,0.908,84008,2003
1,0.0043,0.753,84103,1989
1,0.007,0.917,84235,1988
1,0.7947,0.683,84135,2011
0,0.0,0.0,81459,1996
0,0.0,0.0,84276,1989
1,0.0116,0.916,84988,1984
0,0.0,0.0,85004,1999
0,0.0,0.0,85710,2011
1,0.1164,0.917,85185,1982
0,0.0,0.0,85306,2012
0,0.0,0.0,85958,1987
1,0.0335,0.877,86383,2004
1,0.0911,0.896,86276,1972
0,0.0,0.0,85969,2003
1,0.6525,0.836,85143,1986
0,0.0,0.0,86595,2011
2,0.0684,0.861,86754,2004
2,0.0096,0.89,86672,1985
0,0.0,0.0,87698,1988
6,0.0585,0.928,87395,1987
0,0.0,0.0,85146,1986
0,0.0,0.0,88790,1995
1,0.004,0.71,86410,2011
1,0.2723,0.906,87742,1988
0,0.0,0.0,87875,2003
7,0.021,0.907,86212,1991
1,0.2589,0.784,87331,2009
1,0.1967,0.903,87858,2011
2,0.0183,0.836,88781,1993
2,0.048,0.775,88784,1993
4,0.0286,0.883,87603,1961
1,0.0065,0.813,89055,2000
1,0.0178,0.84,89962,2009
3,0.3545,0.926,88364,1997
0,0.0,0.0,90397,1975
7,0.0193,0.92,90734,2011
4,0.0629,0.899,94737,1968
0,0.0,0.0,87880,1999
1,0.0127,0.789,89698,1988
1,0.0863,0.892,92724,1976
4,0.2294,0.876,91600,1987
1,0.3948,0.778,92769,1995
0,0.0,0.0,92700,1990
1,0.0094,0.605,91166,2009
3,0.0757,0.909,92213,2003
6,0.091,0.906,98164,1987
1,1.1307,0.776,96455,2005
3,0.0194,0.887,92785,2001
0,0.0,0.0,96446,2006
0,0.0,0.0,89718,1983
0,0.0,0.0,101361,2009
0,0.0,0.0,97186,2000
2,0.1393,0.836,101457,1971
0,0.0,0.0,97345,1974
1,0.2529,0.737,96976,1990
0,0.0,0.0,97812,1984
0,0.0,0.0,94063,1963
1,0.1015,0.738,99658,2002
2,0.422,0.93,98156,1984
0,0.0,0.0,97877,2011
3,0.1714,0.878,102547,2000
0,0.0,0.0,101419,2012
2,0.0648,0.93,102717,1975
1,0.1354,0.622,104063,1995
1,0.0184,0.789,104937,1968
1,0.2899,0.869,104424,1969
7,0.035,0.885,104313,1988
1,0.0969,0.926,98862,1991
3,0.0315,0.888,104426,2009
1,0.1099,0.885,100191,1987
2,0.1215,0.896,104687,1981
8,0.1468,0.927,105002,1990
5,0.0572,0.918,105009,1983
0,0.0,0.0,100459,1994
0,0.0,0.0,104425,2000
1,0.0426,0.908,104327,1994
2,0.0579,0.787,105012,1980
0,0.0,0.0,105917,1983
4,0.0602,0.905,105237,1993
4,0.0361,0.825,104675,1988
2,0.0248,0.91,104633,1983
2,0.0106,0.902,105014,1988
1,0.0387,0.923,105805,2006
0,0.0,0.0,105701,1973
13,0.1695,0.917,105751,1992
7,0.0298,0.869,105753,1988
1,0.0301,0.898,106015,1987
3,0.1486,0.911,106448,1974
3,0.0212,0.869,105004,1970
0,0.0,0.0,105712,2002
1,0.002,0.78,105010,1983
0,0.0,0.0,106520,1982
4,0.0551,0.919,106713,1990
7,0.0358,0.936,106933,2012
3,0.0327,0.903,106948,1981
0,0.0,0.0,107270,1991
0,0.0,0.0,107364,1983
3,0.0094,0.861,107392,1988
1,0.0824,0.921,106556,1988
5,0.1429,0.912,107991,2008
1,0.0052,0.816,106962,1982
1,0.4016,0.886,107423,1998
2,0.0896,0.653,107403,2004
0,0.0,0.0,108463,1996
1,0.0042,0.862,106524,1982
0,0.0,0.0,108090,1987
0,0.0,0.0,107980,2007
0,0.0,0.0,107329,2010
1,0.0696,0.782,108132,1965
0,0.0,0.0,108449,2008
0,0.0,0.0,108552,2007
3,0.2067,0.883,107402,1971
1,0.0303,0.884,108482,2010
1,0.0555,0.805,108541,2008
3,0.0459,0.914,107480,2010
0,0.0,0.0,108613,2011
0,0.0,0.0,108885,1999
3,0.0073,0.783,109254,1988
6,0.1073,0.916,110270,1973
0,0.0,0.0,110911,2012
1,0.032,0.921,111405,2007
4,0.0693,0.854,108428,1987
2,0.0612,0.885,113488,1977
1,0.6075,0.862,109083,2011
1,0.2471,0.92,109967,1985
0,0.0,0.0,111256,2000
0,0.0,0.0,110768,1993
4,0.1542,0.907,113910,2005
4,0.1139,0.913,111258,1965
3,0.0979,0.903,113627,1998
0,0.0,0.0,113984,2011
2,0.0943,0.909,112106,2006
2,0.165,0.907,113340,1986
2,0.0161,0.886,114038,2011
0,0.0,0.0,114319,2009
3,0.0389,0.877,114247,1971
6,0.0353,0.92,114183,1994
0,0.0,0.0,118502,1975
0,0.0,0.0,115226,2007
1,0.0078,0.93,114880,2011
1,0.1717,0.862,116581,2009
2,0.0444,0.917,115123,1992
0,0.0,0.0,116611,2006
2,0.0131,0.891,115816,1991
1,0.0182,0.905,117017,1956
1,0.002,0.777,117961,1986
0,0.0,0.0,121937,2007
0,0.0,0.0,118373,2006
0,0.0,0.0,119267,2007
1,0.0141,0.913,120330,1974
0,0.0,0.0,120498,2009
2,0.1957,0.885,116607,1971
0,0.0,0.0,113991,1999
1,0.012,0.896,122052,2005
1,0.0461,0.888,123297,2011
1,0.0195,0.891,122895,1984
1,0.1763,0.867,118868,1995
7,0.0241,0.888,123613,2009
1,0.0949,0.947,124105,1984
4,0.0944,0.93,119419,2011
4,0.2497,0.902,125944,2002
1,0.1812,0.88,123346,2008
1,0.0208,0.897,126754,1989
2,0.1513,0.909,126503,1970
5,0.0162,0.754,127358,1983
2,0.0474,0.741,127126,2003
2,0.0858,0.881,123411,2001
0,0.0,0.0,123344,1998
0,0.0,0.0,126949,2012
0,0.0,0.0,126491,1975
2,0.0061,0.817,127593,1977
2,0.0187,0.93,126684,1972
0,0.0,0.0,128546,2007
6,0.0201,0.853,127645,1989
2,0.0395,0.647,134174,1966
0,0.0,0.0,130701,1988
1,0.0248,0.913,130938,1992
0,0.0,0.0,132019,2001
2,0.0031,0.79,127188,1987
2,0.1498,0.84,131115,1975
1,0.05,0.914,132163,2009
0,0.0,0.0,128400,1968
0,0.0,0.0,134617,2005
2,0.0499,0.915,132247,1988
2,0.0285,0.836,133523,1999
0,0.0,0.0,134359,2012
0,0.0,0.0,134182,1971
4,0.0648,0.93,137207,1968
1,0.0189,0.883,134627,1988
4,0.033,0.911,135422,2012
3,0.0236,0.929,135480,2009
1,0.2673,0.879,133998,2012
1,0.1725,0.823,135402,2005
4,0.0331,0.912,136325,1974
0,0.0,0.0,136720,1977
0,0.0,0.0,136549,2012
1,0.0334,0.89,137062,2012
0,0.0,0.0,129858,1975
1,0.0143,0.872,138472,2004
1,0.1,0.85,137550,1994
0,0.0,0.0,135848,2012
0,0.0,0.0,141590,2006
3,0.0959,0.828,138528,1986
0,0.0,0.0,139879,2000
1,0.0691,0.881,137688,1991
0,0.0,0.0,138998,1991
1,0.0883,0.832,138385,1989
4,0.0219,0.899,140508,1956
1,0.1485,0.889,140941,2012
1,0.0491,0.924,140659,2011
2,0.0624,0.89,141124,1994
3,0.2996,0.898,142593,2010
0,0.0,0.0,142525,2007
3,0.3796,0.913,143139,1997
3,0.1416,0.9,143452,1984
1,0.0328,0.857,143506,2000
2,0.0381,0.912,138875,1991
2,0.0214,0.9,140512,1960
1,0.0173,0.886,143669,2012
0,0.0,0.0,143525,1982
0,0.0,0.0,143967,2007
1,0.0131,0.82,143226,2004
0,0.0,0.0,142662,1975
1,0.2737,0.905,147232,2011
3,0.0717,0.925,144637,1982
0,0.0,0.0,143680,1987
0,0.0,0.0,147965,2010
7,0.1156,0.887,147059,2009
1,0.1052,0.91,147619,1976
7,0.0546,0.888,147991,2012
1,0.4584,0.835,146334,2008
0,0.0,0.0,146533,2011
0,0.0,0.0,144927,2012
1,0.0429,0.916,149806,1999
0,0.0,0.0,148003,2012
0,0.0,0.0,151725,1969
1,0.2162,0.686,150786,1978
0,0.0,0.0,151782,2000
0,0.0,0.0,149613,2011
3,0.0486,0.92,155537,1995
4,0.153,0.913,152373,1988
1,0.0064,0.692,154621,2008
2,0.0329,0.876,156150,1988
0,0.0,0.0,157125,2008
0,0.0,0.0,152908,1968
0,0.0,0.0,148977,2006
0,0.0,0.0,156550,1984
0,0.0,0.0,153419,1997
4,0.0818,0.866,153270,1987
1,0.0118,0.885,156192,2012
1,0.0354,0.901,155893,1986
3,0.2239,0.923,156969,2006
2,0.0206,0.901,154895,1990
0,0.0,0.0,157761,1987
0,0.0,0.0,156690,2009
2,0.1286,0.897,156623,2006
0,0.0,0.0,158368,2003
0,0.0,0.0,159368,2008
1,0.0521,0.883,159803,2012
1,0.0336,0.659,160547,2009
0,0.0,0.0,157707,1972
1,0.006,0.886,160386,1980
0,0.0,0.0,159515,1997
0,0.0,0.0,160745,2010
1,0.1233,0.809,161128,1985
0,0.0,0.0,160882,1994
0,0.0,0.0,160719,2008
0,0.0,0.0,160560,2012
0,0.0,0.0,161367,1995
0,0.0,0.0,162941,1995
1,0.003,0.675,160198,1976
2,0.0386,0.919,161366,1994
1,0.0092,0.621,163622,1974
2,0.1758,0.892,164420,2003
0,0.0,0.0,166060,2011
0,0.0,0.0,166816,2005
4,0.0297,0.926,166632,2013
0,0.0,0.0,162326,1951
1,0.0052,0.85,166927,2010
0,0.0,0.0,166921,2011
2,0.0153,0.765,163454,1971
1,0.1659,0.919,163617,2002
0,0.0,0.0,166931,2011
2,0.0274,0.867,166928,2010
0,0.0,0.0,161430,1985
3,0.2213,0.904,168131,2011
2,0.0081,0.862,166929,2011
1,0.0005,0.603,166938,2012
2,0.0049,0.813,166942,2012
1,0.0062,0.897,166937,2011
1,0.0192,0.902,166945,2012
1,0.0146,0.918,166941,2012
0,0.0,0.0,166950,2012
2,0.1978,0.87,167036,2006
4,0.2056,0.918,168325,2007
5,0.2675,0.92,169360,2007
1,0.0158,0.842,167556,1976
0,0.0,0.0,169507,1977
0,0.0,0.0,166946,2012
0,0.0,0.0,169635,2013
1,0.4796,0.869,170075,2008
0,0.0,0.0,169534,1982
0,0.0,0.0,166952,2012
0,0.0,0.0,170430,1997
0,0.0,0.0,170199,2009
1,0.053,0.816,169636,2013
3,0.0322,0.865,169615,1998
1,0.0049,0.867,169836,1991
1,0.1944,0.835,172159,2009
5,0.0882,0.926,173106,1985
1,0.1291,0.693,171799,1973
4,0.1486,0.91,172726,1989
1,0.0425,0.89,172711,1983
1,0.276,0.9,169848,2006
2,0.0175,0.911,172780,1985
1,0.2313,0.648,172806,1988
0,0.0,0.0,171367,1984
6,0.1776,0.916,172968,1989
5,0.05,0.916,173109,1991
3,0.038,0.928,172808,1980
