id,label,score,title,year,is_animal,is_creature
18250,uncertain,0.346,Dr. Phibes Rises Again,1972,False,False
188489,bird,0.91,Birdemic 2: The Resurrection,2013,True,True
35908,demon,0.845,Evil Angel,2009,False,True
552504,none,0.744,Zoo,2019,False,False
298093,uncertain,0.335,Poker Night,2014,False,False
7392,uncertain,0.454,"Ilsa, Harem Keeper of the Oil Sheiks",1976,False,False
39982,none,0.666,Just Before Dawn,1981,False,False
10094,uncertain,0.453,Gone,2006,False,False
96235,vampire,0.723,Vampire Bats,2005,False,True
46885,skeleton,0.734,Visiting Hours,1982,False,True
728874,uncertain,0.272,Violation,2020,False,False
945840,uncertain,0.283,Dead Zone,2022,False,False
31965,witch,0.884,Witchfinder General,1968,False,True
62761,uncertain,0.397,The Cars That Ate Paris,1974,False,False
14686,uncertain,0.35,Midnight Movie,2008,False,False
14192,demon,0.615,Living Hell,2008,False,True
244852,giant_monster,0.809,Poseidon Rex,2014,False,True
90118,zombie,0.808,A Little Bit Zombie,2012,False,True
53335,uncertain,0.257,Candy Stripers,2006,False,False
51215,ghost,0.622,The Breed,2001,False,True
254188,demon,0.895,At the Devil's Door,2014,False,True
44340,uncertain,0.206,Wendigo,2001,False,False
21619,uncertain,0.336,King of the Ants,2003,False,False
3117,uncertain,0.222,Frankenstein and the Monster from Hell,1974,False,False
731740,bird,0.747,The Block Island Sound,2021,True,True
440397,demon,0.757,A Demon Within,2017,False,True
40729,uncertain,0.268,Gate II,1990,False,False
40969,masked_killer,0.682,Terror Train,1980,False,True
42251,demon,0.773,Forbidden World,1982,False,True
138372,demon,0.62,Bad Kids Go To Hell,2012,False,True
347944,uncertain,0.461,Anguish,2015,False,False
11376,none,0.54,The Pool,2001,False,False
362434,ghost,0.596,Ominous,2015,False,True
323694,zombie,0.546,Nina Forever,2015,False,True
14795,doll,0.527,Baby Blues,2008,False,True
48131,uncertain,0.391,The Shout,1978,False,False
421848,uncertain,0.361,Recovery,2016,False,False
35074,uncertain,0.386,Dinoshark,2010,False,False
37938,uncertain,0.228,Stranger in Our House,1979,False,False
211065,uncertain,0.272,Proxy,2013,False,False
387501,uncertain,0.309,Peelers,2016,False,False
404947,uncertain,0.417,Sinister Squad,2016,False,False
345875,uncertain,0.489,The Abandoned,2015,False,False
12532,skeleton,0.896,Rottweiler,2004,False,True
16209,uncertain,0.42,Jesus Christ Vampire Hunter,2001,False,False
299939,alien,0.529,Debug,2014,False,True
26954,masked_killer,0.838,Puppet Master II,1990,False,True
1027899,ghost,0.592,The Harrisville Haunting: The Real Conjuring House,2022,False,True
217665,uncertain,0.474,Savages Crossing,2011,False,False
660335,uncertain,0.27,Hunted,2021,False,False
41759,uncertain,0.43,Man's Best Friend,1993,False,False
29797,zombie,0.5,Ed Gein: The Butcher of Plainfield,2007,False,True
524789,demon,0.624,The Devil's Doorway,2018,False,True
42594,skeleton,0.822,Scream and Scream Again,1970,False,True
39303,zombie,0.742,2:13,2009,False,True
716819,uncertain,0.257,Spare Parts,2020,False,False
601099,witch,0.543,Verotika,2019,False,True
1022128,demon,0.935,Don't Look at the Demon,2022,False,True
40231,uncertain,0.385,The Incredible Melting Man,1977,False,False
35280,uncertain,0.274,The Other,1972,False,False
345931,uncertain,0.259,American Poltergeist,2015,False,False
10205,uncertain,0.443,Cut,2000,False,False
492414,zombie,0.656,Alive,2020,False,True
52001,uncertain,0.384,Citadel,2012,False,False
22105,uncertain,0.271,Danika,2006,False,False
416724,uncertain,0.413,Boar,2018,False,False
323792,uncertain,0.462,L.A. Slasher,2015,False,False
407626,shark,0.984,Ozark Sharks,2016,True,True
47340,skeleton,0.653,Dead End Drive-In,1986,False,True
33468,uncertain,0.303,The Brain That Wouldn't Die,1962,False,False
110004,alien,0.649,New Alcatraz,2002,False,True
39855,uncertain,0.4,August Underground's Penance,2007,False,False
651696,doll,0.898,Ballet Blanc,2019,False,True
126757,zombie,0.829,100 Bloody Acres,2012,False,True
43715,giant_monster,0.642,The Deadly Mantis,1957,False,True
29556,uncertain,0.32,Rats,2003,False,False
38996,uncertain,0.48,Deathdream,1974,False,False
28594,uncertain,0.43,The Rats,2002,False,False
560981,uncertain,0.268,The Amusement Park,2021,False,False
61964,masked_killer,0.927,Stepfather 3,1992,False,True
327253,demon,0.586,The Gracefield Incident,2017,False,True
78461,uncertain,0.406,Beneath the Darkness,2012,False,False
262839,uncertain,0.32,Wolf Lake,1980,False,False
3028,uncertain,0.252,Jekyll and Hyde... Together Again,1982,False,False
78402,giant_monster,0.623,Killer Crocodile,1989,False,True
49804,none,0.632,The Day the World Ended,2001,False,False
28751,ghost,0.514,976-EVIL 2,1991,False,True
9847,masked_killer,0.704,The Tripper,2006,False,True
26857,uncertain,0.465,The Tingler,1959,False,False
19222,uncertain,0.195,Parasomnia,2008,False,False
28501,uncertain,0.436,The Pit and the Pendulum,1961,False,False
18759,uncertain,0.449,The Cell 2,2009,False,False
603945,uncertain,0.341,The La Llorona Curse,2019,False,False
551238,uncertain,0.313,D-Railed,2018,False,False
227877,uncertain,0.458,Torment,2013,False,False
395797,uncertain,0.296,The Horde,2016,False,False
2151,uncertain,0.195,Man with the Screaming Brain,2005,False,False
40059,giant_monster,0.581,The Deadly Spawn,1983,False,True
401272,uncertain,0.435,Ruin Me,2017,False,False
618585,uncertain,0.434,Blood Vessel,2019,False,False
26956,doll,0.924,Puppet Master III: Toulon's Revenge,1991,False,True
138941,uncertain,0.288,Found,2012,False,False
84577,uncertain,0.243,7 Below,2012,False,False
49347,uncertain,0.309,Needle,2010,False,False
84784,none,0.573,Pandemonium,1982,False,False
92395,uncertain,0.243,Evidence,2011,False,False
457775,demon,0.662,The Devil and Father Amorth,2018,False,True
322922,none,0.916,Awaken,2015,False,False
623464,uncertain,0.379,Zombie Tidal Wave,2019,False,False
25944,vampire,0.538,Blood for Dracula,1974,False,True
534271,masked_killer,0.501,The Cleaning Lady,2018,False,True
472686,skeleton,0.849,Dementia 13,2017,False,True
362439,demon,0.563,They Found Hell,2015,False,True
21141,skeleton,0.977,Simon Says,2007,False,True
386826,uncertain,0.463,A Beginner's Guide to Snuff,2016,False,False
86305,zombie,0.574,Exit Humanity,2011,False,True
18040,uncertain,0.49,Night Skies,2007,False,False
687340,uncertain,0.471,Abigail Haunting,2020,False,False
33789,zombie,0.979,Wasting Away,2007,False,True
16080,ghost,0.599,Crazy Eights,2006,False,True
527642,uncertain,0.252,Flight 666,2018,False,False
424647,uncertain,0.399,Paranormal Sexperiments,2016,False,False
65891,uncertain,0.379,The Dunwich Horror,1970,False,False
43935,uncertain,0.342,Dylan Dog: Dead of Night,2011,False,False
561543,werewolf,0.977,Alpha Wolf,2018,False,True
262848,skeleton,0.59,Phantasm: Ravager,2016,False,True
36778,witch,0.52,Spellbinder,1988,False,True
296121,zombie,0.932,Trophy Heads,2014,False,True
41966,uncertain,0.28,Pin,1988,False,False
24331,uncertain,0.23,Scanners II: The New Order,1991,False,False
40912,uncertain,0.354,2001 Maniacs: Field of Screams,2010,False,False
37227,uncertain,0.453,Of Unknown Origin,1983,False,False
12791,uncertain,0.239,End of the Line,2007,False,False
29570,uncertain,0.355,Journey to the Seventh Planet,1962,False,False
44585,werewolf,0.936,Attack of the Puppet People,1958,False,True
74505,uncertain,0.362,Lovely Molly,2011,False,False
27607,doll,0.704,Parents,1989,False,True
347752,none,0.517,Road Games,2015,False,False
226269,demon,0.956,13/13/13,2013,False,True
25241,skeleton,0.524,Squirm,1976,False,True
463022,uncertain,0.408,The Super,2018,False,False
54013,alien,0.501,The Visitor,1979,False,True
42468,witch,0.859,Tales That Witness Madness,1973,False,True
72756,vampire,0.636,Meridian,1990,False,True
38006,uncertain,0.481,The Abominable Snowman,1957,False,False
43099,uncertain,0.441,Mothman,2010,False,False
19197,demon,0.619,Mum & Dad,2008,False,True
797815,uncertain,0.354,Martyrs Lane,2021,False,False
68572,ghost,0.915,Possessed,2000,False,True
58864,uncertain,0.213,The Boneyard,1991,False,False
28715,uncertain,0.477,Madhouse,1974,False,False
548257,zombie,0.681,Alien Predator,2018,False,True
366551,uncertain,0.367,Krampus: The Reckoning,2015,False,False
13546,uncertain,0.32,American Nightmare,2002,False,False
459068,uncertain,0.336,Darkness Rising,2017,False,False
103071,demon,0.524,Demonoid: Messenger of Death,1981,False,True
28070,shark,0.704,Surf Nazis Must Die,1987,True,True
47177,uncertain,0.487,Devil's Playground,2010,False,False
26369,witch,0.518,Cannibal Women in the Avocado Jungle of Death,1989,False,True
369032,uncertain,0.389,Carnage Park,2016,False,False
3075,uncertain,0.176,Frankenstein Must Be Destroyed,1969,False,False
776501,ghost,0.76,We’re All Going to the World’s Fair,2022,False,True
203912,none,0.508,National Theatre Live: Frankenstein,2011,False,False
12718,werewolf,0.56,Teenage Caveman,2002,False,True
101724,demon,0.585,Nailbiter,2013,False,True
134394,zombie,0.517,Barricade,2012,False,True
771536,uncertain,0.222,You Are Not My Mother,2022,False,False
481952,uncertain,0.308,Werewolves of the Third Reich,2018,False,False
399191,vampire,0.971,Erotic Vampires of Beverly Hills,2015,False,True
513983,demon,0.781,Baphomet,2021,False,True
25693,uncertain,0.387,Albino Farm,2009,False,False
26233,uncertain,0.436,April Fool's Day,2008,False,False
66925,uncertain,0.329,Stripperland,2011,False,False
40016,bird,0.574,Birdemic: Shock and Terror,2010,True,True
24778,uncertain,0.292,Hydra,2009,False,False
28109,clown,0.581,100 Tears,2007,False,True
14833,none,0.553,House,2008,False,False
46364,uncertain,0.287,Inseminoid,1981,False,False
174671,uncertain,0.389,Dark Touch,2013,False,False
138496,alien,0.691,Crawlspace,2012,False,True
27860,alien,0.71,Pterodactyl,2005,False,True
494042,uncertain,0.389,La Llorona,2012,False,False
986511,none,0.568,The Third,2022,False,False
20981,giant_monster,0.811,The Call of Cthulhu,2005,False,True
14005,uncertain,0.497,Terror Firmer,1999,False,False
460962,alien,0.808,Alien Convergence,2017,False,True
456529,uncertain,0.362,Jacob's Ladder,2019,False,False
39195,uncertain,0.324,Spontaneous Combustion,1990,False,False
418704,uncertain,0.497,The Night Before Halloween,2016,False,False
54700,uncertain,0.402,The Presence,2010,False,False
31472,vampire,0.949,Lust for a Vampire,1971,False,True
25377,uncertain,0.497,Paintball,2009,False,False
40218,werewolf,0.675,The Beast Must Die,1974,False,True
749645,uncertain,0.241,The Beta Test,2021,False,False
13569,uncertain,0.426,Thr3e,2006,False,False
34084,uncertain,0.396,I Bury the Living,1958,False,False
782936,uncertain,0.382,Nocebo,2022,False,False
41235,uncertain,0.34,Ritual,2002,False,False
87852,alien,0.517,Microwave Massacre,1983,False,True
29852,masked_killer,0.621,"Silent Night, Bloody Night",1972,False,True
34288,ghost,0.883,The Last Broadcast,1998,False,True
16179,uncertain,0.496,Breathing Room,2008,False,False
43085,zombie,0.984,Dead and Deader,2006,False,True
114003,shark,0.999,Jersey Shore Shark Attack,2012,True,True
786110,uncertain,0.251,Jakob's Wife,2021,False,False
3581,skeleton,0.805,Death Line,1972,False,True
67740,masked_killer,0.56,"Butcher, Baker, Nightmare Maker",1981,False,True
274477,uncertain,0.409,Snakehead Swamp,2014,False,False
3023,uncertain,0.209,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,False,False
52788,uncertain,0.268,Sisters,2006,False,False
323366,uncertain,0.409,Pod,2015,False,False
56171,giant_monster,0.957,Mega Python vs. Gatoroid,2011,False,True
5759,uncertain,0.334,Baghead,2008,False,False
7988,none,0.522,The Island,1980,False,False
207680,uncertain,0.434,Return to... Return to Nuke 'Em High aka Vol. 2,2017,False,False
58718,uncertain,0.365,Siren,2010,False,False
24505,uncertain,0.376,Necromentia,2009,False,False
65262,uncertain,0.431,He Knows You're Alone,1980,False,False
774454,uncertain,0.282,Red Snow,2021,False,False
73963,uncertain,0.287,Creature,2011,False,False
309013,demon,0.965,Scream at the Devil,2015,False,True
403100,uncertain,0.394,Scared Topless,2015,False,False
804755,uncertain,0.434,Agnes,2021,False,False
27420,uncertain,0.217,Graduation Day,1981,False,False
314065,uncertain,0.351,Altar,2014,False,False
48463,uncertain,0.277,Incident at Loch Ness,2004,False,False
257093,uncertain,0.292,Dark House,2014,False,False
25060,zombie,0.968,Zombie Honeymoon,2004,False,True
461773,uncertain,0.405,Lowlife,2017,False,False
16175,none,0.665,The Diary of Ellen Rimbauer,2003,False,False
256030,uncertain,0.332,Muck,2015,False,False
36992,werewolf,0.741,Shakma,1990,False,True
10055,uncertain,0.496,Room 6,2006,False,False
105531,uncertain,0.299,Jack & Diane,2012,False,False
370234,uncertain,0.451,Dementia,2015,False,False
1702,uncertain,0.392,Death Machine,1994,False,False
103437,uncertain,0.226,Scarecrow Gone Wild,2004,False,False
39263,uncertain,0.288,Blood from the Mummy's Tomb,1971,False,False
29486,uncertain,0.364,The Comedy of Terrors,1964,False,False
73933,uncertain,0.441,Monster Brawl,2011,False,False
18726,uncertain,0.384,Perfect Creature,2007,False,False
34104,uncertain,0.4,The Cursed,2010,False,False
257450,shark,0.655,Piranha Sharks,2014,True,True
31013,spider,0.548,Earth vs. the Spider,2001,True,True
97814,masked_killer,0.557,Skinned Deep,2004,False,True
59120,skeleton,0.655,The Lost Tribe,2009,False,True
291865,uncertain,0.289,From the Dark,2014,False,False
44224,uncertain,0.471,Bear,2010,False,False
65460,uncertain,0.409,Carnosaur 2,1995,False,False
28450,uncertain,0.497,The Rift,1990,False,False
60086,uncertain,0.469,Babysitter Wanted,2007,False,False
36622,uncertain,0.358,Caved In: Prehistoric Terror,2006,False,False
432524,uncertain,0.257,The Harvesting,2018,False,False
18841,alien,0.653,The Lost Skeleton of Cadavra,2001,False,True
530351,uncertain,0.425,Bad Hair,2021,False,False
361042,uncertain,0.378,The Hollow,2015,False,False
76212,uncertain,0.389,Under Wraps,1997,False,False
72508,uncertain,0.319,The New Kids,1985,False,False
62697,uncertain,0.216,Bug,1975,False,False
39261,uncertain,0.214,The House That Dripped Blood,1971,False,False
163008,uncertain,0.367,Deadly Descent,2013,False,False
17319,uncertain,0.334,Wrestlemaniac,2006,False,False
18505,uncertain,0.311,Grizzly Park,2008,False,False
892113,uncertain,0.259,Death Valley,2021,False,False
533985,uncertain,0.229,Bit,2019,False,False
49353,uncertain,0.336,Snowbeast,1977,False,False
16271,zombie,0.678,Massacre at Central High,1976,False,True
33459,insect,0.621,Lightning Bug,2004,True,True
10011,uncertain,0.249,Abominable,2006,False,False
117856,uncertain,0.365,Bigfoot,2012,False,False
40040,uncertain,0.311,Spiders II: Breeding Ground,2001,False,False
106679,uncertain,0.335,House of Mortal Sin,1976,False,False
436496,giant_monster,0.899,Gremlin,2017,False,True
434669,uncertain,0.455,My Little Sister,2016,False,False
23439,uncertain,0.342,House of Usher,1960,False,False
64853,skeleton,0.981,Fertile Ground,2011,False,True
43109,uncertain,0.316,The Killer Shrews,1959,False,False
106845,skeleton,0.86,Re-Kill,2015,False,True
37190,none,0.512,Transylmania,2009,False,False
26676,masked_killer,0.771,Neon Maniacs,1986,False,True
40043,uncertain,0.421,Island of Death,1976,False,False
29959,uncertain,0.448,It Came from Beneath the Sea,1955,False,False
140491,giant_monster,0.891,Alienate,2016,False,True
529649,uncertain,0.401,The Row,2018,False,False
28346,shark,0.571,Krocodylus,2000,True,True
363690,uncertain,0.493,Tank 432,2015,False,False
384978,uncertain,0.285,Puppet Master: Axis Termination,2017,False,False
27771,uncertain,0.276,Sometimes They Come Back... for More,1998,False,False
14929,uncertain,0.268,Mother's Day,1980,False,False
48015,demon,0.564,13Hrs,2010,False,True
5060,uncertain,0.381,Carry On Screaming,1966,False,False
3152,uncertain,0.241,Big Monster on Campus,2000,False,False
28936,uncertain,0.364,Bundy: A Legacy of Evil,2009,False,False
521509,skeleton,0.843,Extremity,2018,False,True
51046,skeleton,0.697,Visitors,2003,False,True
42905,uncertain,0.379,Kraken: Tentacles of the Deep,2006,False,False
63382,uncertain,0.396,Scarecrow Slayer,2003,False,False
89747,demon,0.526,The Cellar,1989,False,True
43065,uncertain,0.482,"Nightmares in Red, White and Blue",2009,False,False
347423,none,0.673,The Cannibal in the Jungle,2015,False,False
52660,uncertain,0.442,Cast a Deadly Spell,1991,False,False
68878,zombie,0.902,The Zombie Diaries 2,2011,False,True
63777,uncertain,0.211,Hellbound,1994,False,False
94603,uncertain,0.166,Strippers vs. Werewolves,2012,False,False
69272,uncertain,0.197,Grim,1995,False,False
477036,uncertain,0.494,The Sonata,2018,False,False
39176,masked_killer,0.559,The Awakening,1980,False,True
20323,werewolf,0.556,Long Weekend,2009,False,True
281869,masked_killer,0.534,The Bunnyman Massacre,2014,False,True
148636,uncertain,0.276,The Hunchback,1997,False,False
354924,ghost,0.517,The Dead Room,2015,False,True
27084,uncertain,0.413,Invasion of the Bee Girls,1973,False,False
257117,uncertain,0.326,Blood Punch,2014,False,False
704630,uncertain,0.474,Asylum: Twisted Horror & Fantasy Tales,2020,False,False
879917,uncertain,0.26,Jack and Jill,2021,False,False
21910,uncertain,0.423,I Sell the Dead,2008,False,False
