id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
64077,Pillow of Death,Pillow of Death,en,"Attorney Wayne Fletcher and his secretary have an affair. When Wayne's wife is found smothered to death, he becomes the prime suspect. As the police investigate the murder, a psychic with questionable motives tries to contact the deceased woman. Soon, Wayne begins seeing visions of his dead wife, and other people involved with the case begin to be killed, one by one.",,1945-12-14,/qZoTrZ5zQMFmBOpnMDcZ0fCAxe4.jpg,1.486,22,6.5,0,0,0,,False,/zO0l477KuPpEx59FjskIlDQADZg.jpg,,,
64852,London After Midnight,London After Midnight,xx,"The abandoned Balfour House,  the owner of which was found dead five years earlier, comes back to life with the arrival of two suspicious sinister-looking tenants. This film was lost in the 1965 MGM vault fire; only a few stills exist.",,1927-12-03,/mDgG0R5XDai0960ICbk4GOMltlw.jpg,3.882,28,6.6,0,0,0,,False,/cbg0MTTF1dU5MrLYGxlxlwIBCJI.jpg,,,
72640,The Old Mill,The Old Mill,en,"Night in an old mill is dramatically depicted in this Oscar-winning short in which the frightened occupants, including birds, timid mice, owls, and other creatures try to stay safe and dry as a storm approaches. As the thunderstorm worsens, the mill wheel begins to turn and the whole mill threatens to blow apart until at last the storm subsides.",,1937-11-05,/8QaEKadFgt9R0XISXAoUvAtcQHA.jpg,9.031,199,7.3,0,0,0,,False,/sR5Uo7ybCw5NOSbU8buEQHev07R.jpg,,,
73179,Haunted Gold,Haunted Gold,en,"John Mason returns to the Sally Ann mine to claim his half share. Janet Cater also returns although her father lost his half share to Joe Ryan. Ryan and his gang are also there to get the gold. A mysterious Phantom is also present. Mason's plan to expose Ryan as an outlaw and to force him to turn his share to Janet works. But when distracted by the Phantom, John is made a prisoner by the gang.",,1932-12-17,/aK0Dieq2SRRauXEbP8NJU7whavv.jpg,2.431,18,4.9,0,0,0,,False,/wjv24nHX2yXpkaK3YydJVbUQQAp.jpg,,,
74550,The Smiling Ghost,The Smiling Ghost,en,Elinor Bentley Fairchild's previous three grooms-to-be have either died or been maimed. Her aunt hires Lucky Downing to become engaged to her for a month to break the curse. But Lucky becomes a target of what appears to be the ghost of one of the former fiances.,,1941-09-06,/bRRgVUc6TVf9zUteoGTw2vaeUAs.jpg,1.931,7,6.5,0,0,0,,False,/te5uSK3EN0RkV642EVLJCz4cr3C.jpg,,,
74604,Sh! The Octopus,Sh! The Octopus,en,Comedy-mystery finds Detectives Kelly and Dempsey trapped in a deserted lighthouse with a group of strangers who are being terrorized by a killer octopus AND a mysterious crime figure named after the title sea creature.,,1937-12-11,/aMJWWrTJJFgSGrCMqp1TgsIMz6N.jpg,2.325,16,5.656,0,0,0,,False,/kBIeYjvyN4LqDck2SgW1s26m3Ze.jpg,,,
74631,The Hidden Hand,The Hidden Hand,en,"Peter Thorne is a young attorney who works for an eccentric old woman, Lorinda Channing, who uses her insane brother, John Channing, to frighten her other relatives because they are after her money. Further complications arise when another murderer arrives on the scene and plants the blame on John.",,1942-11-07,/ny9Tn5da6CY6f1hPiSYyEKqSlpg.jpg,0.968,8,6.2,0,0,0,,False,/rEbTiOTO1x6uafWlhGxEICF0ivn.jpg,,,
76804,The Cat and the Canary,The Cat and the Canary,en,"Rich old Cyrus West's relatives are waiting for him to die so they can inherit. But he stipulates that his will be read 20 years after his death. On the appointed day his expectant heirs arrive at his brooding mansion. The will is read and it turns out that Annabelle West, the only heir with his name left, inherits, if she is deemed sane. If she isn't, the money and some diamonds go to someone else, whose name is in a sealed envelope. Before he can reveal the identity of her successor to Annabelle, Mr. Crosby, the lawyer, disappears. The first in a series of mysterious events, some of which point to Annabelle in fact being unstable.",,1927-08-20,/obXtEtHmncAtak6IFFpaWR3DQbS.jpg,5.391,75,6.8,0,0,0,,False,/4u8XR1ULW6c31l7QRgDZOsrUSra.jpg,,,
77022,The Haunted House,The Haunted House,en,Mickey seeks shelter from a storm in a house that turns out to be haunted. The skeletons command him to play the organ; they dance and play along.,,1929-12-02,/vFnfcyDbFhAPjqBSwqoEi2ajScq.jpg,5.279,87,6.552,0,0,0,,False,/AiHQQMv7BUylhuqXWyPzuIx8boY.jpg,,,
77546,The Queen of Spades,The Queen of Spades,en,"An elderly countess strikes a bargain with the devil and exchanges her soul for the ability to always win at cards. An army officer, who is also a fanatic about cards, murders her for the secret, then finds himself haunted by the woman's spirit.",,1949-03-16,/Aro69lxeXWZN0mKy5DYtFcfx2cX.jpg,4.471,51,6.5,0,0,0,,False,/gqcnrni9siRgIGvovvSMW1LhTIR.jpg,,,
80532,The Ghost and the Guest,The Ghost and the Guest,en,"Newlyweds Webster and Jackie Frye spend their honeymoon in a sinister old country house. Before long, they are besieged by a gang of crooks, searching for a fortune in diamonds. With the help of chauffeur Harmony Jones, the honeymooners attempt to outsmart the villains.",,1943-04-19,/dl8veKLqmzmhYYjtr0fdjk1fUUH.jpg,3.879,8,5.2,0,0,0,,False,/dOb7ptGO1YxBhoQv5KSUjGctrU5.jpg,,,
80720,You'll Find Out,You'll Find Out,en,"The manager of Kay Kyser’s band books them for a birthday party bash for an heiress at a spooky mansion, where sinister forces try to kill her.",,1940-11-22,/sREbJfTyqo579pzngGhkwjX7nIf.jpg,2.808,23,5.4,0,0,0,,False,/rb4qc5hxc102bZKR6w0onKlYaqP.jpg,,,
84230,The Strange Case of Doctor Rx,The Strange Case of Doctor Rx,en,Private eye Jerry Church is hired by a criminal defense lawyer after five mobsters he has gotten acquitted are apparently strangled by a serial killer.,,1942-03-27,/l6UDxqX9OywkYdezlg7HuKTv1gC.jpg,2.503,19,5.1,0,0,0,,False,/dyUGtOGsst2Y0ChZR5lmYBEu70e.jpg,,,
84234,The Mad Ghoul,The Mad Ghoul,en,"A university chemistry professor experiments with an ancient Mayan gas on a medical student, turning the would-be surgeon into a murdering ghoul as part of a plan to steal his lover.",,1943-11-12,/wq5vrKcGYf7Iv4jiy286rDYmDJu.jpg,3.297,33,6.0,0,0,0,,False,/amEm7VFIwdmeKA3Te2STUDGNBf7.jpg,,,
84419,House of Horrors,House of Horrors,en,"An unsuccessful sculptor saves a madman named ""The Creeper"" from drowning. Seeing an opportunity for revenge, he tricks the psycho into murdering his critics.",,1946-03-29,/TP8SJiSVE3sVkLQvCiAD1GFVvq.jpg,3.234,35,6.1,0,0,0,,False,/gSMVDPnOxfcmb8JEWOij3LwuihV.jpg,,,
84505,Kongo,Kongo,en,"The ruthless Flint, a disabled man, rules an isolated region of Kongo like an omnipotent god, through superstition and sadism, living only for the day when he can get revenge on the man who ruined his life.",,1932-10-01,/4mDntFmBDmQGLjKW21oIfrxFOst.jpg,2.087,22,6.4,0,0,0,,False,/d8D2RV5kB6Cih3Rbp41HOGONH8w.jpg,,,
84708,Captive Wild Woman,Captive Wild Woman,en,An insane scientist doing experimentation in glandular research becomes obsessed with transforming a female gorilla into a human...even though it costs human life.,,1943-06-04,/oWOseenyLLFbfHEtt6dX68u3qap.jpg,3.045,35,5.214,0,0,0,,False,/wV1KbfpqtaJCKR8ZjOtuV5rvhZX.jpg,,,
84710,Jungle Woman,Jungle Woman,en,"Paula, the ape woman, has survived the ending of CAPTIVE WILD WOMAN and is running around a creepy old sanitarium run by the kindly Dr. Fletcher, reverting to her true gorilla form every once in a while to kill somebody.",,1944-06-01,/4XzmpTp38x52hRx76IA1YIaMfUX.jpg,2.355,18,4.917,0,0,0,,False,/67lBq3XTsMq2r5HyeIM6PzCBUvH.jpg,,,
84711,The Jungle Captive,The Jungle Captive,en,"Once again Paula the ape woman is brought back to life, this time by a mad doctor and his disfigured assistant, who also kidnaps a nurse in order to have a female blood donor.",,1945-06-25,/ixraVEU6w5UgdKoVI8X1hwkbAZ6.jpg,2.786,14,5.6,0,0,0,,False,/wHcmbwTdnRGMDWUqr9hA06bQhs2.jpg,,,
84712,The Last Warning,The Last Warning,en,"A producer decides to reopen a theater, that had been closed five years previously when one of the actors was murdered during a performance, by staging a production of the same play with the remaining members of the original cast.",,1928-12-25,/ebytaLUSQSYSUrDUVako5rln7t7.jpg,2.222,21,6.476,0,0,0,,False,/h7vxrJ4COT9wG9JCQCBQIrfnQLR.jpg,,,
84713,The Last Performance,The Last Performance,en,"A middle-aged magician is in love with his beautiful young assistant. She, on the other hand, is in love with the magician's young protege, who turns out to be a bum and a thief.",,1929-10-13,/5GnQ6Sao5NITgRJmnrCFbZUljBm.jpg,1.974,12,6.2,0,0,0,,False,/hdSsW8tg1sBnv11c9sG7DLnX1kR.jpg,,,
84714,The Cat Creeps,The Cat Creeps,en,Disappearances and strange goings-on in a spooky old mansion.,,1930-11-10,/iNNA7RsSy0nbVmQLOu6fSHuez5e.jpg,0.871,1,6.0,0,0,0,,False,/wJNBqUy6RkdrUqAGRXkLrXhjocO.jpg,,,
84717,La voluntad del muerto,The Will of the Dead Man,es,"This is the Spanish-language version of The Cat Creeps, shot at the same time and on the same sets.",,1930-11-16,/9gpe6gM0MXJq63ClYoXNPtxIVcy.jpg,0.861,1,5.0,0,0,0,,False,,,,
84719,Man-Made Monster,Man-Made Monster,en,Mad scientist turns a man into an electrically-controlled monster to do his bidding.,,1941-03-28,/t12DDDsHck8dOVQGI1LiMtNQVf7.jpg,2.619,38,6.1,0,0,0,,False,/mCpnC5EM9WNeqlesywMe2P1GHgX.jpg,,,
84720,The Brute Man,The Brute Man,en,A facially disfigured and mentally unhinged man wreaks his revenge on those he blames for his condition.,,1946-10-01,/uzRslu8AbdUlxrb7NE56MGhQRw4.jpg,3.145,30,4.5,0,0,0,,False,/20vxE6LwAxfS9UiK6Jn68qUiD6H.jpg,,,
84943,"Genuine, die Tragödie eines seltsamen Hauses",Genuine: The Tragedy of a Vampire,de,"Since completing a portrait of Genuine, a high priestess, Percy becomes irritable and withdrawn. He loses interest in painting and refuses to see his friends, preferring to spend his time alone with the portrait in his study. After turning down a wealthy patron's offer to buy the picture, Percy falls asleep while reading stories of Genuine's life. Genuine comes to life from the painting and escapes.",,1920-09-02,/pQZNf7PA0CTJXZFez7NQ3RUgJ0r.jpg,1.797,40,5.5,0,0,0,,False,/gxrh7Hfs60KLzCmfWJ2Lm0W4sdl.jpg,,,
84956,Schatten – Eine nächtliche Halluzination,Warning Shadows,de,"During a dinner given by a wealthy baron and his wife, attended by four of her suitors in a 19th century German manor, a shadow-player rescues the marriage by giving all the guests a vision what might happen tonight if the baron stays jealous and the suitors do not reduce their advances towards his beautiful wife. Or was it a vision?",,1923-10-16,/vSQRXcGKVuvNmvAeJZj3Sw42FWi.jpg,2.452,34,6.5,0,0,0,,False,/iCMEKUaCek72iqfRzxd0YwApONJ.jpg,,,
85051,Minnie the Moocher,Minnie the Moocher,en,"Betty Boop and Bimbo run away from home, but that night they are scared by a chorus of ghosts singing the title song.",,1932-03-11,/k6D27wXkz0hufbi9EtEqRXFXbcm.jpg,3.451,71,6.606,0,0,0,,False,/6wqY1ocLJ7rZlyuoI2v3LSb1OOI.jpg,,,
85226,The Mysterious Doctor,The Mysterious Doctor,en,The citizens of a tiny Cornish village are tormented during World War II by a headless ghost which is haunting the local tin mine.,,1943-03-03,/kNITwgzLDR1H0gbWkjsLIvL5DqQ.jpg,0.837,10,5.6,0,0,0,,False,/yURlbTHXcEfKuJ8dMB6tuR3sZzt.jpg,,,
86772,The Black Raven,The Black Raven,en,"One dark and stormy night, an escaped convict, an embezzler,  a runaway daughter, her intended and her father, and a gangster take refuge in a remote inn called ""The Black Raven"" after the nickname of a second gangster who owns it; and murder ensues.",,1943-05-31,/nt5HxyaWhnxUciJvIucBgf5HI6p.jpg,1.536,15,5.4,0,0,0,,False,/vc7VNAi1WyB8UVYvC6DM2fpXTIy.jpg,,,
86901,The Face of Marble,The Face of Marble,en,"The story of Dr. Charles Randolph, a scientist dedicated to deciphering the secrets of life and death. Aided by assistant David Cochran, Charles conducts experiments that have horrifying side effects. Charles's lonely wife, Elaine, is frightened by his work, and in order to protect her, housekeeper Maria unleashes a torrent of voodoo that wrecks havoc.",,1946-01-19,/AroKPWkIjaKWdHpp9jwWf5Q5a4U.jpg,0.825,10,4.4,0,0,0,,False,/hHoEOJBbkq2ZUMNOOiF884XmzDM.jpg,,,
87907,Crimes at the Dark House,Crimes at the Dark House,en,"In this lurid melodrama, Tod Slaughter plays a villain who murders the wealthy Sir Percival Glyde in the gold fields of Australia and assumes his identity in order to inherit Glyde's estate in England. On arriving in England, ""Sir Percival"" schemes to marry an heiress for her money, and, with the connivance of the cunning Dr. Isidor Fosco, embarks on a killing spree of all who suspect him to be an imposter and would get in the way of his plans to stay Lord of the Manor.",,1940-03-01,/wMeEn5PJQB3OVNqDsjPrguHb2BA.jpg,2.882,15,5.767,0,0,0,,False,/tIL6oL0VSFrZOEf6IStFo1FNLpx.jpg,,,
87911,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,en,"It is England in the 1830s. London's dockside is teeming with ships and sailors who have made their fortune in foreign lands. Sweeney Todd, a Fleet Street barber, awaits the arrival of men whose first port of call is for a good, close shave. For most it will be the last time they are seen alive. Using a specially designed barber's chair, Sweeney Todd despatches his victims to the cellar below, where he robs them of their new found fortunes and chops their remains into small pieces. Meanwhile, Mrs Lovett is enjoying a roaring trade for her popular penny meat pies.",,1936-03-01,/4EmPHyueexsshJC7nFcQgi6nGGq.jpg,5.372,44,5.432,0,0,0,,False,/8fByeHpSz4vmX2RAcNYlHMXlpcL.jpg,,,
88018,The Skeleton Dance,The Skeleton Dance,en,"The clock strikes midnight, the bats fly from the belfry, a dog howls at the full moon, and two black cats fight in the cemetery: a perfect time for four skeletons to come out and dance a bit.",,1929-08-29,/hrJhTsWM1UMabddHTsJRguoVFTS.jpg,9.064,283,7.4,0,0,0,,False,/kw44acMdZBc1NAvuHAdMRO4i4pi.jpg,,,
88520,Spooks,Spooks,en,"Late in the evening, just as a skeleton puts out its cat for the night, the masked Phantom stalks the graveyard, pausing only to insult an overly inquisitive owl. The Phantom enters the local opera house and falls in love with Kitty, a feline singer who is terribly jealous of the star of the show, a husky-voiced hippo. The Phantom falls in love with Kitty at first sight. For her sake, he sabotages the hippo (by popping and deflating her). Then he puts a phonograph player down Kitty's skirt. She walks out and pretends the recording is her own voice. Even though the record skips and, moments later, slows down to a stop (forcing the Phantom to crank the machine for her), Kitty is a hit. But does she appreciate the Phantom? No. Backstage, she jumps into the arms of Oswald the Rabbit. Enraged, the Phantom grabs Kitty and takes her down with him to the catacombs underneath the stage. Oswald goes on a rescue mission.",,1930-07-13,/2Ba1aJJBiQpvOSSZgWGEJextsUv.jpg,1.077,7,6.1,0,0,0,,False,/s7qEp1zKSY5Q9nxNHKrbI7wlh7O.jpg,,,
89641,Angkor,Angkor,en,"Basically a travelogue featuring footage of Angkor Wat (in Cambodia) shot by a couple of explorers in the WWI years, with additional footage shot on a set in Hollywood by George M. Merrick.",,1935-01-01,/6W3ChA6ChgpkZnhISLsv8nHGSvz.jpg,0.892,1,6.0,0,0,0,,False,/5l4VNgJjQcstDEnguEDFULHM8Tt.jpg,,,
90016,The Spider Woman Strikes Back,The Spider Woman Strikes Back,en,"A young girl goes to work as a live-in caretaker for a spooky old woman. She doesn't know that every night, the woman drains some blood from her to feed her strange plant.",,1946-03-22,/qMIQro5j7DctGMoHqWdO3zudgyW.jpg,1.882,12,6.542,0,0,0,,False,/u2EWooD92lZtA9OHVaGeIrCf6vb.jpg,,,
90695,Ghosts on the Loose,Ghosts on the Loose,en,"The East Side Kids try to fix up a house for newlyweds, but find the place next door ""haunted"" by mysterious men.",,1943-07-30,/fOzkfqjMTIrOqfqQUgnMZGz7uKN.jpg,3.081,31,4.2,0,0,0,,False,/diFpqZLCBH5wsjAi0GXej7EFZu2.jpg,,,
91283,The Vampire's Ghost,The Vampire's Ghost,en,"In a small African port, a tawdry bar is run by a old man named Webb Fallon. Fallon is actually a vampire, but he is becoming weary of his ""life"" of the past few hundred years.",,1945-04-13,/6VBcL2UzHqGqzFPvh0bR5zqDh3k.jpg,1.464,15,5.2,0,0,0,,False,/vtlYVAflq6IbKcY5EszUIojOZkc.jpg,,,
93554,Lucky Ghost,Lucky Ghost,en,"An all-black horror comedy starring Mantan Moreland and sometimes partner (and straight man) F.E. Miller, Lucky Ghost is amusing low-brow fare that exploits the more base, stereotypical elements of old-time black life (chicken thievin', gamblin', runnin' from ghosteses) for laughs -- sort of like the BET of its day. Mantan and Miller win a house-cum-casino in a craps game, only to discover that the deceased former owners aren't too pleased that their old home is being used for ""jitterbugging, jiving, and hullaballooing"". I hate hullaballooing. The ghosts decide to scare everyone off by opening doors and windows, pulling out chairs, even playing the drums.",,1942-02-10,/o0zjIYzZU1qMt4VN0r7g6sxejv1.jpg,0.767,6,6.2,0,0,0,,False,,,,
94068,Son of Ingagi,Son of Ingagi,en,A newlywed couple is visited by a strange old woman who harbors a secret about the young girl's father.,,1940-12-01,/tBLiLEX5Tq1AhQYZjr8toLFIbHH.jpg,1.077,12,3.8,0,0,0,,False,/wKN4F3if5SoU2JYjwAjOe3xNrFu.jpg,,,
94070,Spook Busters,Spook Busters,en,"The Bowery Boys--Slip, Sach, Bobby, Whitey &amp; Chuck--start their own exterminating service, and get a job which takes them to a spooky old abandoned mansion in the middle of the night. Meeting up with pal Gabe and his new French bride, the boys are tormented by mad scientists who try to convince them the place is haunted and then kidnap Sach in order to place his brain inside a gorilla.",,1946-08-24,/5i5mFH948FskThWgyBCeCu514zs.jpg,2.087,3,4.7,0,0,0,,False,,,,
