id,year,symmetry,neg_space,complexity,mass_y,mass_x,text_area,text_y,text_regions,text_x,text_top,text_w,text_h,align_score,thirds_dist,n_blocks,balance,harmony,diagonal_score,pyramid_shift
1026057,2022,0.86,0.01,0.31,0.46,0.54,0.1149,0.4527,127.0,0.0362,0.4377,0.9314,0.1249,0.03,0.24,16.0,0.07,-1.0,0.05,-0.02
1026244,2007,0.92,0.37,0.11,0.5,0.55,0.1148,0.4093,65.0,-1.0,-1.0,-1.0,-1.0,0.04,0.24,12.0,0.07,0.91,0.14,0.13
1026352,2019,0.8,0.21,0.19,0.49,0.48,0.197,0.4966,241.0,0.0943,0.7439,0.8115,0.2115,0.08,0.24,6.0,0.04,0.87,0.08,0.07
1026356,2022,0.92,0.76,0.06,0.44,0.5,0.1249,0.4603,222.0,0.0,0.0258,1.0,0.2108,0.07,0.22,7.0,0.06,0.89,0.15,-0.09
1027929,2022,0.9,0.18,0.08,0.53,0.54,0.1785,0.4891,175.0,-1.0,-1.0,-1.0,-1.0,0.07,0.24,7.0,0.04,0.94,0.19,-0.0
1027847,2022,0.92,0.56,0.13,0.41,0.52,0.2082,0.5716,269.0,0.147,0.1286,0.6963,0.0943,0.07,0.24,7.0,0.09,0.94,0.42,-0.27
1028704,2017,0.86,0.2,0.1,0.51,0.5,0.2044,0.4967,278.0,0.2007,0.7139,0.6005,0.0917,0.06,0.21,8.0,0.02,0.91,0.18,0.05
1029169,2017,0.88,0.28,0.14,0.46,0.5,0.2286,0.4906,168.0,0.0,0.5937,1.0,0.2665,0.04,0.24,9.0,0.05,0.91,0.32,-0.01
1029019,2004,0.92,0.3,0.05,0.49,0.52,0.0905,0.4981,100.0,0.0,0.4116,0.9572,0.1757,0.14,0.24,2.0,0.03,0.94,0.0,-0.02
1029351,2005,0.81,0.06,0.2,0.47,0.5,0.3999,0.4793,704.0,0.0,0.0169,1.0,0.2714,0.05,0.24,6.0,0.06,0.94,0.35,0.04
1030429,1971,0.8,0.15,0.17,0.49,0.52,0.2171,0.4992,248.0,0.01,0.0088,0.99,0.2893,0.04,0.24,15.0,0.07,0.94,0.29,0.01
1029436,2022,0.98,0.73,0.05,0.4,0.49,0.0191,0.2911,87.0,0.2163,0.2178,0.5615,0.1321,0.14,0.24,3.0,0.15,0.89,0.06,0.22
1030619,2022,0.95,0.4,0.08,0.49,0.5,0.1638,0.5334,291.0,0.106,0.1499,0.7929,0.1646,0.05,0.23,9.0,0.08,0.91,0.13,0.0
1030635,2016,0.84,0.12,0.19,0.5,0.48,0.2848,0.513,331.0,0.0326,0.0176,0.9446,0.2345,0.03,0.24,13.0,0.09,0.91,0.39,0.11
1030452,1984,0.8,0.2,0.16,0.43,0.48,0.1731,0.5033,306.0,0.1099,0.0206,0.7588,0.1926,0.04,0.24,13.0,0.14,0.91,0.23,0.13
1030552,2021,0.93,0.24,0.1,0.44,0.48,0.0731,0.4275,75.0,0.2446,0.0128,0.5107,0.1205,0.07,0.23,8.0,0.05,0.91,0.24,-0.06
1030687,2022,0.79,0.07,0.23,0.49,0.51,0.3183,0.4975,380.0,0.2417,0.4392,0.5185,0.1093,0.05,0.24,11.0,0.01,0.91,0.3,-0.04
1030647,2016,0.97,0.79,0.05,0.52,0.51,0.0811,0.5686,185.0,0.1603,0.0034,0.6858,0.2091,0.05,0.29,10.0,0.11,-1.0,0.0,0.06
1030457,1984,0.61,0.14,0.15,0.65,0.53,0.172,0.5327,289.0,0.0,0.8278,0.9898,0.1653,0.04,0.24,13.0,0.21,0.91,0.32,0.0
1030684,2021,0.84,0.06,0.08,0.55,0.47,0.0971,0.5037,22.0,-1.0,-1.0,-1.0,-1.0,0.08,0.24,7.0,0.11,0.91,0.47,0.08
1030691,2016,0.86,0.22,0.07,0.5,0.52,0.2012,0.5022,227.0,0.0,0.3337,0.9526,0.3019,0.15,0.24,3.0,0.03,0.89,0.58,0.0
1030680,2022,0.77,0.3,0.16,0.42,0.55,0.232,0.5168,274.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,8.0,0.09,0.91,0.39,-0.06
1030675,2021,0.8,0.16,0.13,0.59,0.46,0.1618,0.4923,151.0,0.3359,0.7805,0.3325,0.1963,0.03,0.24,17.0,0.16,0.91,0.34,-0.15
1030703,2020,0.89,0.07,0.21,0.52,0.47,0.2642,0.5248,381.0,0.0296,0.0211,0.9396,0.1354,0.03,0.24,13.0,0.08,1.0,0.1,-0.07
1030961,2022,0.93,0.59,0.07,0.51,0.47,0.1039,0.5823,151.0,0.0152,0.7157,0.6348,0.2442,0.08,0.16,7.0,0.07,0.94,0.13,0.06
1030678,2021,0.96,0.43,0.05,0.51,0.55,0.1451,0.5596,127.0,0.0248,0.0329,0.9459,0.138,0.09,0.23,5.0,0.08,0.91,0.0,0.09
1030705,2020,0.96,0.59,0.04,0.51,0.5,0.0803,0.4642,125.0,0.2733,0.0147,0.4708,0.1442,0.09,0.19,6.0,0.01,0.91,0.0,0.1
1030968,2022,0.94,0.59,0.08,0.6,0.46,0.199,0.5266,259.0,0.0152,0.8057,0.7812,0.1665,0.08,0.21,8.0,0.13,0.87,0.2,0.02
1030972,2017,0.85,0.14,0.17,0.61,0.48,0.1636,0.5668,214.0,0.1675,0.7894,0.6377,0.1145,0.04,0.21,11.0,0.09,0.94,0.23,-0.0
1031448,2021,0.91,0.36,0.21,0.44,0.5,0.317,0.4886,425.0,0.1275,0.5661,0.7373,0.1803,0.05,0.21,9.0,0.1,0.94,0.03,0.08
1031208,2020,0.68,0.16,0.18,0.49,0.44,0.2528,0.5481,296.0,0.0048,0.7258,0.4818,0.2228,0.04,0.24,13.0,0.1,0.94,0.34,0.04
1031441,2012,0.86,0.39,0.13,0.56,0.52,0.2221,0.5137,404.0,0.0835,0.0179,0.8066,0.1685,0.03,0.22,11.0,0.1,0.91,0.2,-0.09
1031198,2020,0.87,0.23,0.17,0.53,0.5,0.2579,0.5395,475.0,0.097,0.0703,0.7936,0.2374,0.06,0.24,8.0,0.04,0.87,0.15,-0.01
1032890,2022,0.85,0.07,0.29,0.51,0.5,0.4847,0.4891,487.0,-1.0,-1.0,-1.0,-1.0,0.1,0.24,5.0,0.0,0.94,0.27,-0.04
1030707,2019,0.84,0.34,0.07,0.46,0.47,0.0377,0.2949,105.0,0.1646,0.0219,0.6709,0.0793,0.06,0.23,6.0,0.26,0.89,0.08,0.04
1031568,2021,0.97,0.71,0.02,0.51,0.48,0.0412,0.5093,105.0,0.1372,0.4594,0.7168,0.1028,0.13,0.23,2.0,0.02,0.91,0.06,-0.08
1030964,2022,0.93,0.51,0.07,0.59,0.48,0.1425,0.4322,206.0,0.0152,0.753,0.7685,0.22,0.04,0.17,12.0,0.2,0.94,0.36,-0.15
1032201,2021,0.96,0.6,0.05,0.61,0.52,0.0687,0.5402,128.0,0.145,0.6981,0.7021,0.1165,0.07,0.22,5.0,0.15,0.94,0.0,-0.1
1032667,2006,0.85,0.08,0.2,0.52,0.49,0.3519,0.4943,742.0,0.0482,0.0,0.9078,0.2747,0.09,0.24,5.0,0.03,0.94,0.24,0.05
1031989,2021,0.79,0.2,0.2,0.47,0.48,0.3653,0.4667,574.0,0.048,0.0081,0.798,0.2516,0.09,0.23,5.0,0.08,0.91,0.47,0.06
3016,1920,0.64,0.53,0.14,0.52,0.43,0.2983,0.4812,502.0,0.0025,0.1937,0.5019,0.181,0.08,0.23,6.0,0.07,0.94,0.44,-0.08
1301365,1920,0.77,0.21,0.17,0.45,0.51,0.2415,0.4473,460.0,0.0,0.2459,1.0,0.2612,0.03,0.23,15.0,0.07,0.94,0.21,0.01
3017,1920,0.72,0.11,0.23,0.53,0.49,0.4449,0.487,966.0,-1.0,-1.0,-1.0,-1.0,0.14,0.24,4.0,0.02,0.91,0.27,0.01
234,1920,0.69,0.17,0.2,0.55,0.48,0.3735,0.5519,450.0,-1.0,-1.0,-1.0,-1.0,0.08,0.21,3.0,0.07,0.91,0.37,-0.04
1261573,1920,0.92,0.29,0.14,0.5,0.49,0.0716,0.5566,67.0,0.2009,0.6715,0.5993,0.2516,0.03,0.23,19.0,0.03,0.91,0.18,-0.02
468062,1920,0.74,0.23,0.15,0.55,0.49,0.2066,0.4697,314.0,-1.0,-1.0,-1.0,-1.0,0.13,0.22,5.0,0.03,-1.0,0.43,-0.05
680332,1920,0.74,0.17,0.13,0.5,0.53,0.1476,0.4357,169.0,0.119,0.7774,0.881,0.2226,0.03,0.24,18.0,0.12,0.91,0.5,0.05
664862,1920,0.68,0.09,0.21,0.57,0.56,0.2219,0.5072,459.0,0.2806,0.7084,0.7194,0.2817,0.03,0.24,16.0,0.1,0.91,0.24,-0.07
623551,1920,0.73,0.05,0.17,0.46,0.48,0.2595,0.5035,475.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,9.0,0.08,-1.0,0.24,-0.05
175297,1920,0.86,0.5,0.11,0.63,0.45,0.2104,0.5377,364.0,0.263,0.6396,0.5922,0.2526,0.06,0.19,8.0,0.17,0.94,0.07,0.02
630560,1920,0.8,0.39,0.1,0.52,0.5,0.1803,0.5872,129.0,-1.0,-1.0,-1.0,-1.0,0.08,0.24,7.0,0.06,1.0,0.39,0.09
574304,1920,0.97,0.75,0.07,0.47,0.52,0.1909,0.4818,467.0,0.2017,0.4978,0.6064,0.2102,0.04,0.22,5.0,0.02,-1.0,0.0,-0.01
84943,1920,0.73,0.22,0.22,0.49,0.53,0.5227,0.5019,580.0,0.0,0.0,0.6306,0.1654,0.16,0.24,4.0,0.05,0.94,0.37,0.0
981608,1920,0.69,0.06,0.2,0.47,0.48,0.2894,0.5041,420.0,0.0,0.0,1.0,0.0914,0.06,0.24,9.0,0.1,0.94,0.18,0.04
337445,1920,0.82,0.11,0.18,0.62,0.48,0.2632,0.5088,666.0,0.0,0.6294,1.0,0.3104,0.04,0.24,12.0,0.12,0.91,0.18,0.07
320380,1920,0.75,0.25,0.15,0.41,0.51,0.2669,0.4794,582.0,0.0,0.0591,0.9757,0.2304,0.03,0.24,9.0,0.11,0.91,0.35,0.09
3015,1920,0.76,0.03,0.24,0.51,0.48,0.4197,0.4981,417.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,6.0,0.04,0.91,0.33,0.06
3416,1920,0.88,0.24,0.17,0.44,0.51,0.2487,0.5406,326.0,0.0454,0.0146,0.917,0.2147,0.06,0.24,8.0,0.16,0.94,0.1,0.08
276697,1920,0.77,0.3,0.22,0.48,0.47,0.3989,0.4965,1076.0,0.0708,0.0906,0.8535,0.2176,0.03,0.23,5.0,0.04,-1.0,0.14,0.0
948056,1920,0.76,0.09,0.13,0.43,0.53,0.2237,0.5145,286.0,0.5501,0.0,0.4499,0.1077,0.04,0.24,10.0,0.09,0.94,0.21,-0.04
2972,1920,0.81,0.15,0.22,0.54,0.5,0.1425,0.4842,195.0,0.0953,0.4174,0.3364,0.2089,0.02,0.24,22.0,0.01,-1.0,0.25,0.04
58129,1921,0.91,0.41,0.07,0.67,0.51,0.2272,0.609,331.0,0.0786,0.6957,0.8408,0.2655,0.1,0.17,7.0,0.19,0.94,0.2,-0.17
665835,1920,0.97,0.38,0.08,0.45,0.5,0.1116,0.4867,56.0,-1.0,-1.0,-1.0,-1.0,0.07,0.21,7.0,0.03,0.94,0.35,-0.13
626622,1920,0.84,0.14,0.2,0.5,0.49,0.2648,0.4916,371.0,0.0334,0.0,0.9379,0.0675,0.07,0.24,8.0,0.02,0.94,0.21,-0.01
783917,1920,0.82,0.12,0.2,0.54,0.58,0.2624,0.4584,365.0,0.564,0.5747,0.436,0.2662,0.05,0.23,9.0,0.13,0.91,0.39,0.04
35075,1920,0.8,0.07,0.22,0.42,0.49,0.3816,0.4981,501.0,0.0,0.0005,1.0,0.2662,0.06,0.24,7.0,0.11,0.91,0.36,0.01
1261582,1920,0.71,0.14,0.14,0.46,0.54,0.2676,0.4681,300.0,-1.0,-1.0,-1.0,-1.0,0.1,0.24,5.0,0.07,0.94,0.29,0.02
6123,1921,0.87,0.63,0.09,0.44,0.51,0.0893,0.5137,192.0,0.1262,0.0164,0.768,0.087,0.12,0.2,5.0,0.17,-1.0,0.18,0.08
783963,1921,0.9,0.49,0.06,0.35,0.52,0.1322,0.465,151.0,-1.0,-1.0,-1.0,-1.0,0.04,0.18,11.0,0.17,-1.0,0.31,-0.06
1261644,1920,0.82,0.07,0.16,0.52,0.48,0.1682,0.5439,192.0,-1.0,-1.0,-1.0,-1.0,0.04,0.24,12.0,0.1,-1.0,0.18,-0.02
1301110,1920,0.75,0.03,0.21,0.48,0.48,0.3522,0.4829,338.0,-1.0,-1.0,-1.0,-1.0,0.03,0.24,14.0,0.03,-1.0,0.31,0.02
1258573,1921,0.6,0.17,0.14,0.53,0.49,0.1575,0.5386,170.0,0.4234,0.0349,0.5615,0.0839,0.05,0.24,10.0,0.04,0.94,0.17,0.02
51359,1921,0.83,0.15,0.18,0.52,0.48,0.3097,0.4469,405.0,0.0098,0.8081,0.9768,0.1083,0.07,0.21,8.0,0.04,0.91,0.32,0.11
436617,1921,0.8,0.14,0.26,0.61,0.49,0.5669,0.5051,872.0,0.062,0.7347,0.8642,0.2545,0.05,0.24,5.0,0.16,0.94,0.31,0.05
6793,1921,0.8,0.26,0.17,0.55,0.47,0.3271,0.4979,424.0,0.0454,0.7139,0.9179,0.2317,0.02,0.23,2.0,0.09,0.91,0.4,0.03
944367,1921,0.86,0.1,0.21,0.49,0.49,0.3983,0.4905,495.0,0.0562,0.6051,0.8818,0.2997,0.05,0.24,10.0,0.07,0.91,0.23,-0.07
650152,1921,0.78,0.04,0.25,0.5,0.52,0.3718,0.5,488.0,-1.0,-1.0,-1.0,-1.0,0.07,0.24,5.0,0.01,0.91,0.34,0.03
1258584,1921,0.61,0.07,0.24,0.47,0.5,0.4326,0.4878,780.0,0.095,0.1348,0.8675,0.3628,0.04,0.24,6.0,0.07,0.94,0.19,0.01
784115,1921,0.8,0.09,0.16,0.54,0.45,0.1899,0.5431,188.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,11.0,0.07,-1.0,0.44,0.21
175525,1922,0.97,0.83,0.04,0.46,0.53,0.081,0.6347,115.0,0.2661,0.1872,0.4629,0.1373,0.05,0.25,10.0,0.04,0.94,0.13,0.13
653,1922,0.81,0.28,0.12,0.61,0.52,0.085,0.4802,163.0,0.0527,0.7526,0.8991,0.2167,0.05,0.22,9.0,0.16,0.91,0.36,-0.08
643224,1922,0.91,0.44,0.17,0.51,0.49,0.2574,0.5167,649.0,0.0276,0.2576,0.9456,0.2635,0.12,0.23,3.0,0.02,-1.0,0.0,0.01
57283,1922,0.77,0.16,0.21,0.52,0.46,0.2534,0.4556,283.0,0.0043,0.8037,0.9934,0.1524,0.03,0.22,15.0,0.09,0.94,0.32,-0.08
1261579,1921,0.78,0.08,0.19,0.51,0.47,0.459,0.5146,986.0,0.0686,0.0913,0.8097,0.2858,0.08,0.24,4.0,0.04,0.91,0.19,-0.0
28191,1922,0.81,0.15,0.17,0.5,0.51,0.1823,0.4432,215.0,0.4731,0.6656,0.5269,0.259,0.05,0.24,10.0,0.06,0.91,0.26,-0.04
648291,1922,0.85,0.32,0.14,0.53,0.5,0.2348,0.516,376.0,0.0402,0.7445,0.9019,0.2555,0.05,0.24,8.0,0.04,0.94,0.26,0.06
94816,1922,0.77,0.18,0.18,0.41,0.53,0.3477,0.3949,561.0,0.0665,0.7834,0.8651,0.0793,0.04,0.2,5.0,0.12,0.91,0.4,-0.09
510733,1922,0.74,0.13,0.21,0.55,0.5,0.3719,0.5777,650.0,0.0226,0.1344,0.9323,0.3444,0.11,0.24,3.0,0.09,0.94,0.22,-0.0
27508,1922,0.77,0.39,0.13,0.45,0.47,0.2878,0.4477,327.0,0.0,0.6977,0.9421,0.2519,0.07,0.21,7.0,0.09,0.91,0.52,-0.03
27512,1923,0.72,0.02,0.22,0.52,0.5,0.3806,0.4932,411.0,0.1455,0.8435,0.8545,0.1565,0.07,0.24,9.0,0.03,-1.0,0.34,-0.05
204727,1921,0.76,0.15,0.23,0.45,0.5,0.14,0.4145,232.0,0.063,0.1078,0.4941,0.1125,0.03,0.24,16.0,0.02,-1.0,0.27,-0.08
96951,1923,0.91,0.47,0.1,0.44,0.51,0.0741,0.43,77.0,0.1867,0.6314,0.6014,0.1081,0.11,0.23,6.0,0.1,0.91,0.02,0.02
851308,1922,0.7,0.11,0.18,0.47,0.47,0.3769,0.4926,581.0,0.0853,0.2678,0.5191,0.2812,0.07,0.24,6.0,0.02,0.91,0.29,0.0
251168,1923,0.71,0.11,0.18,0.55,0.53,0.2376,0.5026,290.0,0.0079,0.8725,0.991,0.1275,0.03,0.24,9.0,0.14,0.94,0.13,-0.13
594872,1923,0.8,0.15,0.2,0.57,0.49,0.3213,0.4968,546.0,0.136,0.3029,0.7268,0.1772,0.06,0.23,9.0,0.07,0.83,0.39,0.04
1261561,1923,0.84,0.35,0.16,0.59,0.48,0.2372,0.5122,268.0,0.03,0.0449,0.8247,0.2833,0.05,0.24,10.0,0.11,-1.0,0.41,-0.13
285957,1923,0.9,0.41,0.11,0.57,0.51,0.1884,0.4458,266.0,0.0637,0.782,0.8678,0.1239,0.05,0.21,8.0,0.12,0.94,0.19,-0.01
18987,1923,0.76,0.06,0.24,0.45,0.48,0.535,0.5148,636.0,0.0,0.0,1.0,0.2831,0.16,0.24,4.0,0.1,0.91,0.39,-0.05
84956,1923,0.9,0.29,0.13,0.53,0.5,0.0758,0.4862,65.0,0.1769,0.9472,0.6637,0.0528,0.05,0.24,10.0,0.08,0.91,0.16,-0.06
1080723,1923,0.79,0.34,0.13,0.48,0.57,0.243,0.5241,228.0,-1.0,-1.0,-1.0,-1.0,0.04,0.22,9.0,0.07,0.94,0.35,-0.16
880981,1923,0.67,0.11,0.22,0.46,0.55,0.5195,0.5037,974.0,0.0128,0.005,0.9872,0.2444,0.09,0.24,5.0,0.13,0.94,0.37,0.02
862538,1924,0.83,0.23,0.18,0.56,0.51,0.3609,0.5137,436.0,0.0782,0.0212,0.9218,0.3013,0.06,0.24,7.0,0.03,0.91,0.2,0.08
176272,1924,0.92,0.63,0.07,0.69,0.42,0.1221,0.659,141.0,0.2681,0.1872,0.455,0.1379,0.06,0.18,9.0,0.26,-1.0,0.33,0.23
176441,1924,0.85,0.03,0.2,0.53,0.51,0.3315,0.4988,402.0,0.1248,0.0055,0.7238,0.1996,0.09,0.24,7.0,0.07,0.91,0.27,-0.08
27513,1924,0.75,0.04,0.24,0.47,0.49,0.4,0.4774,456.0,0.0,0.4064,1.0,0.1187,0.06,0.24,9.0,0.02,0.91,0.29,-0.02
645881,1924,0.87,0.28,0.18,0.61,0.5,0.2583,0.5302,291.0,0.2899,0.1408,0.4823,0.2908,0.04,0.18,11.0,0.13,-1.0,0.37,0.17
1638985,1923,0.72,0.22,0.22,0.49,0.44,0.4419,0.4913,577.0,0.02,0.6963,0.9797,0.2916,0.16,0.24,4.0,0.07,0.94,0.22,-0.04
2974,1924,0.86,0.44,0.12,0.45,0.55,0.2075,0.5184,198.0,0.0517,0.7379,0.7587,0.2326,0.07,0.22,7.0,0.12,0.94,0.46,-0.09
817184,1924,0.75,0.1,0.25,0.63,0.47,0.3619,0.5144,866.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,9.0,0.15,0.91,0.17,0.03
186458,1924,0.83,0.33,0.19,0.36,0.5,0.4116,0.4324,625.0,0.1293,0.3942,0.5236,0.2901,0.14,0.21,4.0,0.14,0.91,0.15,-0.16
643237,1924,0.88,0.04,0.16,0.51,0.49,0.3832,0.5094,1014.0,0.0,0.0099,1.0,0.2258,0.1,0.24,4.0,0.04,0.91,0.19,-0.02
279405,1925,0.92,0.72,0.08,0.5,0.57,0.2299,0.4492,343.0,-1.0,-1.0,-1.0,-1.0,0.1,0.21,3.0,0.07,0.94,0.29,0.33
1261552,1924,0.79,0.25,0.21,0.47,0.52,0.307,0.4959,616.0,-1.0,-1.0,-1.0,-1.0,0.05,0.23,11.0,0.04,-1.0,0.35,-0.04
727488,1925,0.75,0.13,0.26,0.46,0.41,0.4085,0.5099,594.0,0.0,0.0,1.0,0.2876,0.06,0.24,7.0,0.13,-1.0,0.25,0.03
27522,1924,0.87,0.25,0.14,0.49,0.44,0.2966,0.5188,390.0,0.0289,0.0,0.9711,0.2582,0.06,0.23,7.0,0.09,0.91,0.12,-0.02
918940,1924,0.73,0.19,0.18,0.47,0.53,0.3149,0.5141,692.0,0.0161,0.0,0.9839,0.2023,0.05,0.24,9.0,0.09,-1.0,0.38,-0.02
2981,1925,0.87,0.24,0.13,0.56,0.49,0.2677,0.5221,332.0,0.0,0.6986,1.0,0.2319,0.11,0.21,3.0,0.08,0.91,0.25,0.24
964,1925,0.79,0.16,0.21,0.51,0.49,0.5195,0.4648,551.0,0.0,0.6859,1.0,0.2638,0.06,0.24,4.0,0.08,0.87,0.26,-0.02
27502,1925,0.79,0.31,0.14,0.44,0.46,0.3317,0.4461,190.0,-1.0,-1.0,-1.0,-1.0,0.09,0.24,6.0,0.04,0.87,0.46,0.04
113623,1925,0.78,0.14,0.2,0.47,0.44,0.322,0.493,349.0,0.0,0.0,0.6655,0.116,0.05,0.24,8.0,0.1,0.94,0.38,0.01
484509,1925,0.89,0.3,0.15,0.51,0.5,0.2792,0.5447,361.0,0.0513,0.2413,0.8984,0.2473,0.04,0.24,11.0,0.04,0.87,0.25,0.02
41019,1925,0.87,0.12,0.13,0.45,0.5,0.1842,0.4399,239.0,0.0509,0.8557,0.8464,0.0843,0.08,0.24,6.0,0.01,0.91,0.46,-0.05
1165120,1925,0.79,0.17,0.19,0.43,0.51,0.3602,0.4932,563.0,0.0,0.1238,1.0,0.2587,0.05,0.24,11.0,0.01,0.94,0.29,0.08
40788,1926,0.87,0.34,0.16,0.54,0.49,0.3034,0.4656,632.0,0.0,0.8451,0.9979,0.1422,0.09,0.17,7.0,0.05,-1.0,0.03,0.05
27501,1926,0.73,0.34,0.12,0.51,0.48,0.1974,0.5076,277.0,0.2466,0.6501,0.5722,0.2304,0.05,0.23,11.0,0.05,0.91,0.43,-0.07
299413,1926,0.6,0.06,0.22,0.46,0.57,0.2789,0.49,697.0,0.1284,0.0,0.8352,0.0707,0.05,0.24,8.0,0.15,-1.0,0.03,0.02
184885,1926,0.88,0.12,0.12,0.56,0.5,0.305,0.4501,442.0,0.0,0.6387,1.0,0.2633,0.09,0.24,5.0,0.08,0.91,0.14,0.07
556285,1926,0.74,0.13,0.12,0.6,0.53,0.2593,0.5298,482.0,0.0,0.7435,1.0,0.2565,0.06,0.24,6.0,0.11,0.91,0.15,0.01
1494164,1926,0.79,0.08,0.2,0.52,0.46,0.2608,0.5246,199.0,-1.0,-1.0,-1.0,-1.0,0.06,0.24,9.0,0.04,0.89,0.37,-0.01
10728,1926,0.57,0.22,0.17,0.46,0.49,0.1946,0.5278,246.0,0.0543,0.0,0.9457,0.2977,0.09,0.24,6.0,0.09,0.94,0.21,-0.06
555062,1925,0.79,0.36,0.11,0.49,0.43,0.25,0.4651,203.0,0.109,0.1453,0.7711,0.3247,0.04,0.24,14.0,0.07,-1.0,0.29,-0.19
94525,1926,0.83,0.38,0.12,0.48,0.47,0.1745,0.5523,297.0,0.0982,0.046,0.8496,0.0785,0.06,0.2,7.0,0.02,0.94,0.18,-0.01
27519,1926,0.67,0.33,0.14,0.56,0.52,0.2192,0.4886,284.0,0.1195,0.8238,0.759,0.1369,0.08,0.24,5.0,0.05,0.91,0.37,0.11
29466,1926,0.82,0.07,0.19,0.51,0.51,0.3112,0.5538,243.0,0.0,0.0,1.0,0.1703,0.06,0.24,7.0,0.03,0.91,0.58,0.0
282336,1927,0.91,0.36,0.1,0.54,0.5,0.1574,0.4912,256.0,0.0736,0.7553,0.8459,0.1227,0.06,0.22,4.0,0.05,0.89,0.16,0.18
657625,1926,0.88,0.12,0.16,0.56,0.54,0.119,0.6237,108.0,-1.0,-1.0,-1.0,-1.0,0.04,0.24,12.0,0.08,-1.0,0.21,0.16
27503,1927,0.8,0.57,0.11,0.44,0.49,0.2406,0.4481,278.0,0.3068,0.2471,0.6932,0.1955,0.14,0.24,4.0,0.07,0.94,0.52,-0.2
189547,1926,0.79,0.44,0.12,0.51,0.39,0.1997,0.4612,365.0,0.0052,0.5937,0.8586,0.2727,0.07,0.16,8.0,0.14,0.87,0.38,0.08
318931,1927,0.81,0.09,0.15,0.51,0.53,0.1448,0.5764,176.0,-1.0,-1.0,-1.0,-1.0,0.04,0.24,12.0,0.07,0.91,0.4,-0.08
482435,1927,0.88,0.12,0.09,0.51,0.43,0.0999,0.4697,98.0,-1.0,-1.0,-1.0,-1.0,0.04,0.24,11.0,0.13,0.94,0.3,0.03
556385,1927,0.89,0.15,0.16,0.56,0.49,0.2492,0.5254,388.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,8.0,0.07,0.94,0.18,-0.03
291762,1927,0.8,0.17,0.17,0.54,0.48,0.2122,0.5244,305.0,0.4976,0.432,0.4707,0.1178,0.05,0.24,8.0,0.06,0.87,0.12,-0.01
171307,1927,0.88,0.17,0.11,0.65,0.47,0.1434,0.5957,269.0,0.006,0.8303,0.994,0.163,0.05,0.21,8.0,0.2,0.94,0.28,0.11
76804,1927,0.81,0.18,0.12,0.6,0.51,0.1351,0.5076,190.0,0.0,0.6086,1.0,0.3533,0.05,0.23,9.0,0.14,0.94,0.27,0.02
330169,1927,0.66,0.44,0.11,0.58,0.55,0.1979,0.5729,255.0,-1.0,-1.0,-1.0,-1.0,0.1,0.24,5.0,0.11,0.91,0.34,0.29
337184,1927,0.78,0.06,0.11,0.56,0.47,0.0681,0.5163,143.0,0.0376,0.8208,0.4013,0.1548,0.05,0.24,8.0,0.15,0.91,0.04,-0.12
103258,1927,0.87,0.15,0.15,0.47,0.51,0.2471,0.4834,408.0,-1.0,-1.0,-1.0,-1.0,0.08,0.24,7.0,0.05,0.91,0.16,-0.01
1422966,1927,0.76,0.03,0.26,0.5,0.5,0.5864,0.4917,875.0,0.0,0.0038,0.8638,0.315,0.15,0.24,4.0,0.05,-1.0,0.37,0.07
150531,1928,0.76,0.41,0.18,0.49,0.49,0.4382,0.5074,793.0,0.011,0.2007,0.7212,0.1405,0.12,0.2,4.0,0.03,0.83,0.37,0.08
150196,1928,0.9,0.66,0.07,0.39,0.46,0.1706,0.498,395.0,0.1748,0.0257,0.5945,0.1458,0.1,0.16,5.0,0.12,1.0,0.09,-0.1
64852,1927,0.73,0.18,0.12,0.41,0.53,0.303,0.4911,247.0,0.0158,0.0,0.9356,0.3432,0.07,0.24,7.0,0.09,0.91,0.52,0.18
189932,1928,0.87,0.04,0.24,0.44,0.48,0.3437,0.5046,595.0,0.0904,0.0677,0.8056,0.2553,0.06,0.24,6.0,0.06,-1.0,0.17,-0.01
2969,1928,0.77,0.24,0.14,0.48,0.54,0.2551,0.4261,314.0,-1.0,-1.0,-1.0,-1.0,0.06,0.24,7.0,0.05,0.94,0.56,0.05
226850,1928,0.96,0.58,0.06,0.46,0.48,0.1722,0.5702,346.0,0.0747,0.088,0.8545,0.2631,0.04,0.19,6.0,0.06,-1.0,0.01,-0.21
317250,1928,0.82,0.04,0.23,0.47,0.5,0.3745,0.5102,395.0,0.0,0.1189,1.0,0.3354,0.04,0.24,9.0,0.03,0.94,0.26,-0.01
148112,1928,0.61,0.36,0.09,0.56,0.58,0.1625,0.5511,214.0,0.2264,0.563,0.7709,0.3104,0.09,0.21,5.0,0.11,0.94,0.1,0.07
769011,1928,0.68,0.06,0.19,0.45,0.5,0.2709,0.531,382.0,0.0,0.0265,1.0,0.2383,0.05,0.24,11.0,0.06,0.91,0.33,0.02
